period,model,error,weighted_core_error,noncore_reconciliation_error,weighted_core_squared_gain,cross_term_gain,headline_squared_gain
2022-06,R9_FULL,0.02147541240215234,0.18655967976865237,-0.16508426736649984,-0.033069371805046495,0.07534931944398959,0.042279947638943105
2022-07,R9_FULL,0.32698838082922577,0.5353234138260768,-0.20833503299685097,-0.1903624262191025,0.09381246974655917,-0.09654995647254334
2022-08,R9_FULL,0.31331154936781547,0.3991749675016504,-0.08586341813383491,-0.05903158276892567,0.014160404799867946,-0.044871177969057735
2022-09,R9_FULL,-0.732172120865904,0.04629641991828068,-0.7784685407841847,0.017614032126967404,-0.14676399751849942,-0.12914996539153195
2022-10,R9_FULL,2.475447258891905,0.0884710864210029,2.386976172470902,0.026758242937777767,0.4654620361412391,0.49222027907901644
2022-11,R9_FULL,-0.382010207983156,0.37819118083325415,-0.7602013888164101,-0.04144787558618489,0.09042431001431984,0.04897643442813496
2022-12,R9_FULL,0.13440777861274006,0.18858100148659307,-0.05417322287385301,-0.025230419547071857,0.009418850460838202,-0.015811569086233657
2023-01,R9_FULL,-1.161715116037663,0.07815390945734513,-1.2398690254950084,0.006664911964186148,-0.08645246478572649,-0.07978755282154015
2023-02,R9_FULL,-0.12337442148399314,-0.05621607295729494,-0.06715834852669811,-0.003157916823413138,-0.007345730146801596,-0.010503646970214737
2023-03,R9_FULL,0.06450530456825765,-0.04727755107053095,0.11178285563878859,0.004301717523571901,0.02864515087321753,0.032946868396789425
2023-04,R9_FULL,0.6412570550472305,0.24476324313429804,0.39649381191293254,0.0752199626851988,0.09740721670113406,0.17262717938633299
2023-05,R9_FULL,-0.19293437399280755,0.05438928339760044,-0.247323657390408,0.028125730602475637,-0.06030594358968611,-0.03218021298721047
2023-06,R9_FULL,-0.4293045399065881,-0.2863540572841469,-0.14295048262244117,-0.06711331913933434,-0.04698742879370579,-0.11410074793304015
2023-07,R9_FULL,-0.16148982692529806,-0.08867493843425729,-0.07281488849104079,-0.006181427222851597,-0.006941438999804622,-0.013122866222656212
2023-08,R9_FULL,0.2691538555618777,0.22903358153657374,0.04012027402530394,0.002531109160105613,0.0004381563110077011,0.0029692654711133415
2023-09,R9_FULL,0.3978022441363803,0.17842305768271752,0.21937918645366283,0.021860489612710338,0.02338553883165308,0.04524602844436343
2023-10,R9_FULL,0.17472564553974648,0.18716348528946747,-0.012437839749721014,0.0061931494741895715,-0.000394821358232228,0.005798328115957339
2023-11,R9_FULL,-0.08066626505729065,0.06452993095492125,-0.1451961960122119,0.006587232226015346,-0.011371405401345463,-0.004784173175330116
2023-12,R9_FULL,0.23776984621591768,0.13658706353139194,0.10118278268452574,0.00881603420016859,0.005900962216258065,0.014716996416426653
2024-01,R9_FULL,-0.6603421882752382,-0.03870249188535862,-0.6216396963898796,0.001370387326596975,-0.11470337274927268,-0.11333298542267572
2024-02,R9_FULL,-0.05454391192373775,-0.19227147990078822,0.1377275679770505,-0.009043383127050577,0.006931529125436877,-0.002111854001613698
2024-03,R9_FULL,0.07763742648692964,0.015557471068987704,0.06207995541794195,2.0413719327931417e-05,7.980938783624598e-05,0.00010022310716417768
2024-04,R9_FULL,-0.2016366474423718,0.1600560331429825,-0.3616926805853543,0.013272491661600567,-0.026874143803456204,-0.01360165214185564
2024-05,R9_FULL,0.23051180925959833,0.011482749678141047,0.21902905958145727,-9.794880230911402e-06,-0.009869784883920256,-0.009879579764151165
2024-06,R9_FULL,0.4129550664706415,0.16356910097287888,0.24938596549776265,-0.016718728910697665,-0.031616481541276845,-0.04833521045197446
2024-07,R9_FULL,-0.41629409832615394,-0.22184431697909876,-0.19444978134705515,0.03814422320798311,0.028670240701670367,0.06681446390965348
2024-08,R9_FULL,-0.27323940076378134,0.042874807859377424,-0.31611420862315875,0.0060702393652514045,-0.029117200801523347,-0.02304696143627194
2024-09,R9_FULL,-0.2205095900012981,0.029468472554554044,-0.2499780625558522,0.033284153592541145,-0.07766098363242388,-0.04437683003988273
2024-10,R9_FULL,0.04687887215463221,0.026071668856840407,0.020807203297791788,0.009114680184034557,-0.005203398445077148,0.003911281738957408
2024-11,R9_FULL,-0.00586313892474713,-0.04346127997747121,0.03759814105272408,-0.0018458650204373353,0.002774929412849451,0.0009290643924121156
2024-12,R9_FULL,0.23590427913482534,-0.005727808284525522,0.24163208741935085,0.0038867241226938193,0.033023361268492896,0.03691008539118671
2025-01,R9_FULL,-0.14055604681166045,-0.08238797509255154,-0.05816807171910887,0.0070699254909631125,0.004110246013044781,0.011180171504007897
2025-02,R9_FULL,0.1625074932441033,-0.01683336780423051,0.1793408610483338,0.0024212206275733995,-0.012615638427324934,-0.010194417799751537
2025-03,R9_FULL,-0.10036306638964299,0.060918238959227086,-0.16128130534887009,0.003900224530729614,-0.008491227102944612,-0.004591002572214996
2025-04,R9_FULL,0.2537698111310337,0.0015854920593995293,0.25218431907163413,0.0013362272732771509,0.017654576083690587,0.018990803356967748
2025-05,R9_FULL,-0.19293151914848777,-0.04486011801402094,-0.14807140113446682,0.006146738096950653,0.013465019919234189,0.019611758016184845
2025-06,R9_FULL,-0.07649012791878584,-0.055136196193174565,-0.021353931725611286,0.0011340770896983259,0.00040448201694393547,0.0015385591066422628
2025-07,R9_FULL,0.13421400260701177,0.0949398515905362,0.03927415101647558,-0.005812904420126996,-0.011901192933503732,-0.01771409735363073
2025-08,R9_FULL,-0.026294196216590793,-0.05338880629614635,0.027094610079555548,-0.0028288968416463243,0.0026420209513100287,-0.0001868758903362961
2025-09,R9_FULL,0.03527196628505702,0.021509155579123192,0.013762810705933881,0.01088915097764659,0.002340658999322174,0.013229809976968763
2025-10,R9_FULL,-0.16778453697651174,0.03334837228452738,-0.2011329092610391,0.002331765487985233,0.03702170914145196,0.039353474629437196
2025-11,R9_FULL,0.3424458324667826,0.06534780729258499,0.2770980251741976,-0.002915028822277718,-0.01581304857272284,-0.018728077395000556
2025-12,R9_FULL,-0.020808027556415976,-0.1009667835204638,0.08015875596404781,-0.0006304801264000841,0.000508534062305697,-0.00012194606409438692
2026-01,R9_FULL,-0.04487357828925331,0.012201671154904059,-0.05707524944415743,-7.615897026513253e-05,0.0004193846937388704,0.0003432257234737379
2026-02,R9_FULL,0.21246295421301012,-0.01584659328843624,0.22830954750144636,0.0025007385536790295,-0.016717516616739325,-0.014216778063060296
2026-03,R9_FULL,-0.03395263611220678,-0.07834884147657446,0.044396205364367725,-0.002387166763164664,0.0015183838454771621,-0.0008687829176875013
2026-04,R9_FULL,-0.052424915741626554,-0.002929239496108985,-0.04949567624551754,0.002250291421922235,-0.004994789851235815,-0.00274449842931358
2026-05,R9_FULL,0.30282728996285746,0.0703830308422487,0.23244425912060881,-0.003714372207731289,-0.01635381774979333,-0.020068189957524615
2026-06,R9_FULL,0.1927594961282659,-0.0067273094515159304,0.19948680557978182,0.0017286605422313953,0.01948794834415275,0.021216608886384145
2026-07,R9_FULL,-0.022776937396112973,0.007883125664146368,-0.030660063060259368,0.01474081485210586,0.007944055152197442,0.022684870004303297
2019-02,TARGET_OWN,0.12143908646450757,0.021109967211912387,0.10032911925259519,-0.00014197355756317975,-0.000739266261433938,-0.0008812398189971173
2019-03,TARGET_OWN,-0.18118977220263194,-0.0009688298683823151,-0.18022094233424962,0.0063481521138274676,-0.029069642231648166,-0.022721490117820695
2019-04,TARGET_OWN,0.28434141778630584,-0.02414836977411225,0.3084897875604181,-0.00012594362296444402,0.0017066462600062377,0.0015807026370418253
2019-05,TARGET_OWN,-0.42969526619579146,0.0461497837987216,-0.47584504999451305,-0.002128055599029265,0.0426624238416936,0.04053436824266435
2019-06,TARGET_OWN,-0.07684964153605299,-0.0709890502485967,-0.005860591287456279,-0.00013438851629000732,-1.1169583710034813e-05,-0.0001455581000000426
2019-07,TARGET_OWN,0.10160395691497437,-0.11909527064140311,0.2206992275563775,0.02021551152193065,-0.029297791185524436,-0.009082279663593788
2019-08,TARGET_OWN,-0.09609801584996948,-0.03741996511937445,-0.058678050730595024,-0.00045171712567861836,-0.008005832273922892,-0.00845754939960151
2019-09,TARGET_OWN,0.19321996712538358,0.11758779754956747,0.07563216957581609,0.031469890269858136,0.014406809758777435,0.04587670002863558
2019-10,TARGET_OWN,-0.16288025556927432,-0.10758894240654876,-0.05529131316272551,0.034779816159987445,0.011911255840480145,0.0466910720004676
2019-11,TARGET_OWN,-0.14523549816189124,0.049065726878098265,-0.1943012250399895,0.0005715398346670688,-0.0021428920448940967,-0.0015713522102270248
2019-12,TARGET_OWN,-0.09059035147047284,0.09272246338354445,-0.1833128148540173,-0.008595042994274955,0.03456384983381182,0.02596880683953686
2020-01,TARGET_OWN,-0.5665267530617559,-0.20225707571343826,-0.3642696773483176,0.01894665590223195,0.030886340220937614,0.04983299612316944
2020-02,TARGET_OWN,-0.0461286814737471,-0.22425383492936696,0.1781251534556199,-0.019137678877564648,0.017012466094961484,-0.0021252127826031655
2020-03,TARGET_OWN,-0.2732387244330534,0.06295115621894186,-0.3361898806519953,0.026359265103936023,-0.07475605762431861,-0.04839679252038259
2020-04,TARGET_OWN,-0.062014945087694895,0.03840966101746157,-0.10042460610515647,-0.0011809306168952152,0.01116057156136168,0.009979640944466465
2020-05,TARGET_OWN,-0.3099167851453126,-0.37551998413245147,0.06560319898713896,-0.05687963511554392,0.011212711281711725,-0.04566692383383219
2020-06,TARGET_OWN,-0.4746830816063131,-0.19182194454492693,-0.2828611370613862,-0.03608047718141632,-0.12364698532104115,-0.15972746250245745
2020-07,TARGET_OWN,0.08209216021874066,-0.2755488158569545,0.3576409760756951,-0.0026537065814904726,0.0034749380889157262,0.0008212315074252576
2020-08,TARGET_OWN,0.013069996995635241,0.09963308533676535,-0.0865630883411301,0.004400582967964618,-0.003473561970524399,0.0009270209974402199
2020-09,TARGET_OWN,0.17950419508817556,-0.025379215756242544,0.20488341084441813,-0.00039411504065332376,0.016878407518427584,0.016484292477774262
2020-10,TARGET_OWN,0.07215818536493984,-0.03865785709256566,0.11081604245750548,0.01470203648991603,-0.019638260862019277,-0.004936224372103247
2020-11,TARGET_OWN,0.03414084111130807,0.017116945637055923,0.01702389547425215,0.013202392317931041,0.0033725249745334934,0.016574917292464533
2020-12,TARGET_OWN,0.34583699821241104,0.11346876339811485,0.2323682348142962,0.007297472818495196,0.013273631807612683,0.020571104626107867
2021-01,TARGET_OWN,-0.4435217235840957,-0.13623414124413277,-0.307287582339963,0.00838002039387763,0.017146170274181884,0.0255261906680595
2021-02,TARGET_OWN,0.16233460600092903,0.11579470614676131,0.04653989985416773,0.019800800343194376,0.006184151965782369,0.025984952308976753
2021-03,TARGET_OWN,-0.06821099441899925,0.007810812760174179,-0.07602180717917344,0.0007191812136719091,-0.0030592800309696827,-0.0023400988172977743
2021-04,TARGET_OWN,-0.20006311347592454,0.020107731503587137,-0.22017084497951167,0.00016224700811485289,0.019335587575399188,0.01949783458351404
2021-05,TARGET_OWN,0.24912363071466626,-0.022548252825386975,0.2716718835400532,0.008773347402821487,0.06459825004745251,0.07337159745027398
2021-06,TARGET_OWN,-0.20245230300569528,-0.300693644835611,0.09824134182991573,-0.018284984018770323,0.006311067209034668,-0.011973916809735665
2021-07,TARGET_OWN,-0.32401182319926414,-0.19914001888411556,-0.12487180431514855,0.013508649704637284,0.00785099225594372,0.021359641960581016
2021-08,TARGET_OWN,-0.515823578792812,-0.3556419288715453,-0.16018164992126682,-0.027057633784259974,-0.01291926873620646,-0.039976902520466345
2021-09,TARGET_OWN,-0.4038309670489613,-0.27912412086412997,-0.12470684618483137,-0.038192474856420695,-0.019910911956819592,-0.05810338681324029
2021-10,TARGET_OWN,-0.12250500174949952,-0.136210908136228,0.013705906386728417,0.06554698229322536,-0.004215656403881021,0.061331325889344354
2021-11,TARGET_OWN,0.4717178348241459,-0.24739465167052566,0.7191124864946716,-0.005146905374327673,0.015289218278542639,0.010142312904214995
2021-12,TARGET_OWN,0.12784506907854187,0.025987746556825383,0.10185732252171642,0.07172956864846589,0.049521787212249486,0.12125135586071539
2022-01,TARGET_OWN,-0.1309943360938126,-0.4169837807750732,0.28598944468126053,-0.07910248548067701,0.06242095023651253,-0.016681535244164505
2022-02,TARGET_OWN,-0.4906360467202373,0.04116619542747718,-0.5318022421477145,0.007954015416695085,-0.060690818087480405,-0.05273680267078534
2022-03,TARGET_OWN,-0.5633992856068428,-0.17895135202668472,-0.38444793358015805,0.08458520140402308,0.12496782795602147,0.2095530293600445
2022-04,TARGET_OWN,-1.1495426278177052,-0.3708491458587848,-0.7786934819589202,-0.059437925446844356,-0.14234701202939112,-0.2017849374762355
2022-05,TARGET_OWN,-0.3611663208281697,-0.1300080634627997,-0.23115825736536988,0.04992080016412617,-0.17961427216791398,-0.1296934720037878
2022-06,TARGET_OWN,-0.1977802476888142,-0.03269598032231421,-0.16508426736649984,0.0006661151810984675,0.002957999419838522,0.0036241146009369923
2022-07,TARGET_OWN,-0.05700434692532519,0.15133068607152586,-0.20833503299685097,0.0733077546244239,-0.06618580546803121,0.007121949156392689
2022-08,TARGET_OWN,-0.14562359831203947,-0.05976018017820455,-0.08586341813383491,0.09673779277608649,-0.06465107616322938,0.03208671661285711
2022-09,TARGET_OWN,-0.954337358603645,-0.17586881781946037,-0.7784685407841847,-0.011172450456997364,-0.492661294387841,-0.5038337448448384
2022-10,TARGET_OWN,2.394644163313537,0.007667990842634897,2.386976172470902,0.0345265779867276,0.8512121637561458,0.8857387417428741
2022-11,TARGET_OWN,-0.5489189797330275,0.2112824090833826,-0.7602013888164101,0.05694043728578842,-0.16334425016546722,-0.10640381287967882
2022-12,TARGET_OWN,0.06734967190695146,0.12152289478080444,-0.05417322287385301,-0.004435439381291907,0.0021533429406955925,-0.002282096440596314
2023-01,TARGET_OWN,-1.2608576922272547,-0.02098866673224652,-1.2398690254950084,0.012332421396455738,-0.33230008343623374,-0.3199676620397778
2023-02,TARGET_OWN,-0.20898711894245825,-0.14182877041576006,-0.06715834852669811,-0.020113070082319606,-0.01884494489525432,-0.03895801497757393
2023-03,TARGET_OWN,0.08020602696828533,-0.03157682867050328,0.11178285563878859,0.005539788249912246,0.02513500770228355,0.030674795952195796
2023-04,TARGET_OWN,0.6462693802258743,0.2497755683129418,0.39649381191293254,0.07274117334876525,0.0934325048678788,0.16617367821664408
2023-05,TARGET_OWN,-0.12763011974063165,0.11969353764977633,-0.247323657390408,0.016757381795861705,-0.028003369580083617,-0.011245987784221909
2023-06,TARGET_OWN,-0.1832887329753769,-0.040338250352935735,-0.14295048262244117,0.013258152542222047,0.023348727873426105,0.036606880415648156
2023-07,TARGET_OWN,-0.07656413804355522,-0.0037492495525144275,-0.07281488849104079,0.001667760611260694,0.005426270132093236,0.007094030743353932
2023-08,TARGET_OWN,0.09288977115145275,0.05276949712614882,0.04012027402530394,0.052202870804629355,0.014581683045738805,0.06678455385036818
2023-09,TARGET_OWN,0.29282021621654264,0.0734410297628798,0.21937918645366283,0.04830169227292848,0.0694472825862725,0.11774897485920098
2023-10,TARGET_OWN,0.1561559415315513,0.16859378128127228,-0.012437839749721014,0.012799456613172801,-0.0008567553635395954,0.011942701249633203
2023-11,TARGET_OWN,-0.19074768785149648,-0.04555149183928458,-0.1451961960122119,0.008676405806277841,-0.04333821308400682,-0.03466180727772899
2023-12,TARGET_OWN,0.22332732080554046,0.12214453812101472,0.10118278268452574,0.012552771931501071,0.008823632036285943,0.021376403967787005
2024-01,TARGET_OWN,-0.44917502686105193,0.17246466952882764,-0.6216396963898796,-0.026875792030954502,0.1478364074687822,0.12096061543782766
2024-02,TARGET_OWN,-0.04336349754416424,-0.1810910655212147,0.1377275679770505,-0.004869035155420243,0.0038518265624882695,-0.0010172085929319756
2024-03,TARGET_OWN,0.007150217281782362,-0.05492973813615958,0.06207995541794195,-0.0027548275063167434,0.008831494997817628,0.006076667491500885
2024-04,TARGET_OWN,-0.21634615276348268,0.14534652782187163,-0.3616926805853543,0.017764812257193976,-0.03751478462281045,-0.019749972365616476
2024-05,TARGET_OWN,0.2345501788336488,0.015521119252191507,0.21902905958145727,-0.00011884648290081294,-0.011638825464013541,-0.011757671946914357
2024-06,TARGET_OWN,0.37502909974254584,0.12564313424478318,0.24938596549776265,-0.005750075300474429,-0.012700073881432504,-0.01845014918190692
2024-07,TARGET_OWN,-0.3049665829329188,-0.11051680158586363,-0.19444978134705515,0.07514516075113681,0.07196546275392134,0.14711062350505816
2024-08,TARGET_OWN,-0.2709385970489905,0.04517561157416831,-0.31611420862315875,0.0058676526331298065,-0.02766256731052666,-0.02179491467739683
2024-09,TARGET_OWN,-0.1806477349401029,0.06933032761574928,-0.2499780625558522,0.029345850139932524,-0.05773180503626432,-0.02838595489633179
2024-10,TARGET_OWN,0.04570834315024441,0.024901139852452608,0.020807203297791788,0.009174345335063895,-0.0051546875751566305,0.004019657759907264
2024-11,TARGET_OWN,0.0337081174769199,-0.0038900235758041746,0.03759814105272408,2.788555342249189e-05,-0.0002006819467973244,-0.0001727963933748325
2024-12,TARGET_OWN,0.2686273691402264,0.026995281720875508,0.24163208741935085,0.003190786675248663,0.0172094641788602,0.020400250854108876
2025-01,TARGET_OWN,-0.11029607521932538,-0.052128003500216465,-0.05816807171910887,0.011140375181895425,0.0076305744086470695,0.018770949590542492
2025-02,TARGET_OWN,0.1565201283955971,-0.0228207326527367,0.1793408610483338,0.0021837970603982206,-0.01046808009264168,-0.008284283032243458
2025-03,TARGET_OWN,-0.10419663224217084,0.057084673106699235,-0.16128130534887009,0.004352596464924396,-0.009727792112617702,-0.005375195647693306
2025-04,TARGET_OWN,0.3222636085849139,0.07007928951327973,0.25218431907163413,-0.0035723657603385084,-0.016891547259383827,-0.020463913019722335
2025-05,TARGET_OWN,-0.16772596454696037,-0.019654563412493536,-0.14807140113446682,0.007772866422246809,0.020929463491673128,0.028702329913919952
2025-06,TARGET_OWN,-0.05062593764972345,-0.029272005924112166,-0.021353931725611286,0.0033172268895293056,0.0015090863232314921,0.004826313212760798
2025-07,TARGET_OWN,0.10111505045577807,0.06184089943930252,0.03927415101647558,-0.0006236258435558858,-0.00930132644295443,-0.009924952286510316
2025-08,TARGET_OWN,-0.008760534022085195,-0.03585514410164074,0.027094610079555548,-0.0012641235624683118,0.0016918854704564812,0.0004277619079881696
2025-09,TARGET_OWN,0.09585838670184821,0.08209557599591438,0.013762810705933881,0.004612111153272563,0.0006729801282293242,0.0052850912815018865
2025-10,TARGET_OWN,-0.16435696043056336,0.03677594883047576,-0.2011329092610391,0.0020914090096308957,0.03840050602625497,0.04049191503588585
2025-11,TARGET_OWN,0.3325163753616675,0.05541835018746987,0.2770980251741976,-0.0017158864418299364,-0.010310182662964231,-0.012026069104794174
2025-12,TARGET_OWN,-0.026521240312566863,-0.10667999627661467,0.08015875596404781,-0.0018168103575104035,0.0014244621164876627,-0.0003923482410227414
2026-01,TARGET_OWN,0.009540107170619705,0.06661535661477705,-0.05707524944415743,-0.004364883928206635,0.006630734035335217,0.002265850107128581
2026-02,TARGET_OWN,0.19956025318157836,-0.028749294319868,0.22830954750144636,0.0019253311486377473,-0.010825896948674064,-0.008900565800036318
2026-03,TARGET_OWN,-0.028876401628156634,-0.07327260699252432,0.044396205364367725,-0.0016175007379241923,0.0010676527482140112,-0.000549847989710181
2026-04,TARGET_OWN,0.020847944185864664,0.07034362043138223,-0.04949567624551754,-0.002689353069446576,0.002258589653872707,-0.00043076341557386874
2026-05,TARGET_OWN,0.25791607879623846,0.025471819675629642,0.23244425912060881,0.0005905852252218496,0.004524888661874631,0.005115473887096489
2026-06,TARGET_OWN,0.20277603990973245,0.0032892343299506096,0.19948680557978182,0.0017630981722105252,0.015491611700323173,0.017254709872533705
2026-07,TARGET_OWN,-0.059890190233111706,-0.029230127172852324,-0.030660063060259368,0.013948558187801462,0.0056682658074899825,0.01961682399529144
2019-02,POOL_SEPARATE,0.13216929576268893,0.03184017651009372,0.10032911925259519,-0.0007101396820690877,-0.0028923711579990196,-0.003602510840068107
2019-03,POOL_SEPARATE,-0.181693690950849,-0.0014727486165993732,-0.18022094233424962,0.006346921756653642,-0.029251275654975314,-0.022904353898321676
2019-04,POOL_SEPARATE,0.2833969126303355,-0.025092874930082658,0.3084897875604181,-0.00017245223247395667,0.0022893866498362994,0.002116934417362354
2019-05,POOL_SEPARATE,-0.43183065586074476,0.0440143941337683,-0.47584504999451305,-0.001935519945323215,0.04063019463793866,0.03869467469261545
2019-06,POOL_SEPARATE,-0.0784585657816905,-0.0725979744942342,-0.005860591287456279,-0.0003654091617577007,-3.0028078542355506e-05,-0.000395437240300057
2019-07,POOL_SEPARATE,0.10205332535775158,-0.11864590219862595,0.2206992275563775,0.020322344902553795,-0.029496141721942704,-0.009173796819388912
2019-08,POOL_SEPARATE,-0.08142338605177608,-0.022745335321181052,-0.058678050730595024,0.0004311863849836155,-0.006283674930420705,-0.005852488545437089
2019-09,POOL_SEPARATE,0.1956803917263339,0.12004822215051777,0.07563216957581609,0.030885204760916135,0.014034635257482268,0.04491984001839842
2019-10,POOL_SEPARATE,-0.1819553660573553,-0.12666405289462976,-0.05529131316272551,0.030311414392453544,0.009801880025259993,0.040113294417713545
2019-11,POOL_SEPARATE,-0.14086678511929823,0.05343443992069127,-0.1943012250399895,0.00012374601910523832,-0.00044519945284609387,-0.00032145343374085505
2019-12,POOL_SEPARATE,-0.0925839384405768,0.09072887641344049,-0.1833128148540173,-0.008229316793607572,0.03383294975551972,0.02560363296191215
2020-01,POOL_SEPARATE,-0.5690023011931785,-0.20473262384486082,-0.3642696773483176,0.017939133311982165,0.029082805982750558,0.047021939294732695
2020-02,POOL_SEPARATE,-0.03600168133062165,-0.2141268347862415,0.1781251534556199,-0.014698197772611252,0.013404719185882872,-0.001293478586728379
2020-03,POOL_SEPARATE,-0.2626193978985847,0.07357048275341059,-0.3361898806519953,0.02490949724066776,-0.0676158373838634,-0.04270634014319563
2020-04,POOL_SEPARATE,-0.06681712474136337,0.03360748136379311,-0.10042460610515647,-0.0008350913610366092,0.010196057561029977,0.009360966199993366
2020-05,POOL_SEPARATE,-0.3162528079290807,-0.3818560069162197,0.06560319898713896,-0.06167838665070732,0.01204403800865291,-0.04963434864205441
2020-06,POOL_SEPARATE,-0.4529719848648496,-0.17011084780346333,-0.2828611370613862,-0.028222519312832355,-0.11136453429876085,-0.13958705361159324
2020-07,POOL_SEPARATE,0.08587282925738737,-0.2717681468183078,0.3576409760756951,-0.0005844822863779464,0.0007706937585141868,0.0001862114721362402
2020-08,POOL_SEPARATE,0.016599442385756086,0.10316253072688619,-0.0865630883411301,0.0036848269157120465,-0.002862522584323949,0.0008223043313880984
2020-09,POOL_SEPARATE,0.1859541754588407,-0.018929235385577437,0.20488341084441813,-0.00010832640053401091,0.014235419561984763,0.014127093161450756
2020-10,POOL_SEPARATE,0.07640720417561958,-0.03440883828188593,0.11081604245750548,0.01501249825299628,-0.020579979759873326,-0.005567481506877048
2020-11,POOL_SEPARATE,0.038259513281508783,0.02123561780725664,0.01702389547425215,0.013044430682217093,0.003232293285497077,0.01627672396771417
2020-12,POOL_SEPARATE,0.34307275043823965,0.11070451562394346,0.2323682348142962,0.007917143306060623,0.014558278559359789,0.022475421865420397
2021-01,POOL_SEPARATE,-0.4462081769877112,-0.13892059464774825,-0.307287582339963,0.00764083001711997,0.015495142731249955,0.023135972748369926
2021-02,POOL_SEPARATE,0.15672324832924922,0.11018334847508149,0.04653989985416773,0.021068844033627937,0.0067064560139541585,0.027775300047582094
2021-03,POOL_SEPARATE,-0.06579241455917878,0.010229392619994651,-0.07602180717917344,0.0006755495362724079,-0.002691550407468275,-0.002016000871195866
2021-04,POOL_SEPARATE,-0.1978614062396356,0.02230943873987607,-0.22017084497951167,6.885681744692033e-05,0.020305091060621665,0.020373947878068586
2021-05,POOL_SEPARATE,0.244574140706235,-0.02709774283381823,0.2716718835400532,0.008547483441611312,0.06707018708692686,0.07561767052853816
2021-06,POOL_SEPARATE,-0.2055039526150192,-0.303745294444935,0.09824134182991573,-0.020129519871686,0.006910663513864118,-0.013218856357821888
2021-07,POOL_SEPARATE,-0.3310930812850036,-0.20622127696985498,-0.12487180431514855,0.010638181750725548,0.006082493307968688,0.016720675058694262
2021-08,POOL_SEPARATE,-0.5125467745773058,-0.3523651246560389,-0.16018164992126682,-0.024737633286652544,-0.011869500924788919,-0.03660713421144149
2021-09,POOL_SEPARATE,-0.3725683375060876,-0.24786149132125626,-0.12470684618483137,-0.021717518888244455,-0.01211358408934656,-0.03383110297759104
2021-10,POOL_SEPARATE,-0.10365000780984812,-0.11735591419657668,0.013705906386728417,0.07032798319160705,-0.0047325059675994065,0.06559547722400765
2021-11,POOL_SEPARATE,0.5027095183353538,-0.21640296815931784,0.7191124864946716,0.009226963672690318,-0.029283794902258502,-0.020056831229568195
2021-12,POOL_SEPARATE,0.17624388357639365,0.07438656105467718,0.10185732252171642,0.06687157115402646,0.039662239896296664,0.10653381105032314
2022-01,POOL_SEPARATE,-0.13427753513902996,-0.42026697982029054,0.28598944468126053,-0.08185134637847123,0.06429887077995203,-0.01755247559851919
2022-02,POOL_SEPARATE,-0.4422722081204542,0.08953003402726027,-0.5318022421477145,0.0016330440697459453,-0.009250822475010747,-0.007617778405264813
2022-03,POOL_SEPARATE,-0.5626662362917483,-0.17821830271159017,-0.38444793358015805,0.08484702437480152,0.12553146654482236,0.21037849091962385
2022-04,POOL_SEPARATE,-1.1282946017770763,-0.349601119818156,-0.7786934819589202,-0.04412977944076278,-0.10925561326472902,-0.15338539270549156
2022-05,POOL_SEPARATE,-0.3080555504659306,-0.07689729310056068,-0.23115825736536988,0.06090970304327999,-0.15506028591937898,-0.09415058287609898
2022-06,POOL_SEPARATE,-0.1525683558063453,0.012515911560154679,-0.16508426736649984,0.001578494268154012,0.017885543515180076,0.0194640377833341
2022-07,POOL_SEPARATE,0.0106482646677164,0.21898329766456734,-0.20833503299685097,0.04825504651525411,-0.037996987330912335,0.010258059184341774
2022-08,POOL_SEPARATE,-0.11993325958978923,-0.03406984145595426,-0.08586341813383491,0.0991483178141841,-0.06023935557181252,0.03890896224237157
2022-09,POOL_SEPARATE,-0.943271168386318,-0.16480262760213324,-0.7784685407841847,-0.00740251544035023,-0.4754319324867952,-0.4828344479271454
2022-10,POOL_SEPARATE,2.3973889528459447,0.010412780375042398,2.386976172470902,0.03447695007515146,0.8381086693315373,0.8725856194066886
2022-11,POOL_SEPARATE,-0.5478844520361087,0.21231693678030142,-0.7602013888164101,0.05650221203009574,-0.16177135138153378,-0.10526913935143806
2022-12,POOL_SEPARATE,0.06404478768491295,0.11821801055876595,-0.05417322287385301,-0.0036431234458579372,0.0017952704816300495,-0.0018478529642278877
2023-01,POOL_SEPARATE,-1.2618049951463437,-0.021935969651335475,-1.2398690254950084,0.012291758763108738,-0.33464914653051253,-0.32235738776740375
2023-02,POOL_SEPARATE,-0.21326601876817952,-0.14610767024148133,-0.06715834852669811,-0.02134512126806668,-0.019419672586867553,-0.040764793854934235
2023-03,POOL_SEPARATE,0.08035771689975027,-0.03142513873903832,0.11178285563878859,0.005549345014030756,0.025101095034861944,0.030650440048892696
2023-04,POOL_SEPARATE,0.6488091582572975,0.25231534634436503,0.39649381191293254,0.07146597387394142,0.09141849232169534,0.1628844661956368
2023-05,POOL_SEPARATE,-0.16622589059785597,0.08109776679255203,-0.247323657390408,0.024507076972240978,-0.04709466399650529,-0.02258758702426431
2023-06,POOL_SEPARATE,-0.20343510636941878,-0.06048462374697759,-0.14295048262244117,0.011226937273944722,0.01758886027388572,0.028815797547830452
2023-07,POOL_SEPARATE,-0.0544045242440947,0.01841036424694609,-0.07281488849104079,0.0013428759717624928,0.008653369747717729,0.009996245719480223
