sample,model,h,metric,n_intended,n_rows_present,n_forecasts,n_actuals,n_scoreable
origins_2024plus,DAMPED_ADAPT_R16,2,headline_cumulative_log,31,31,31,29,29
origins_2024plus,DAMPED_ADAPT_R16,2,core_mm,31,31,31,29,29
origins_2024plus,DAMPED_ADAPT_R16,2,core_cumulative_log,31,31,31,29,29
origins_2024plus,DAMPED_ADAPT_R16,3,headline_yy,31,31,31,28,28
origins_2024plus,DAMPED_ADAPT_R16,3,headline_mm,31,31,31,28,28
origins_2024plus,DAMPED_ADAPT_R16,3,headline_cumulative_log,31,31,31,28,28
origins_2024plus,DAMPED_ADAPT_R16,3,core_mm,31,31,31,28,28
origins_2024plus,DAMPED_ADAPT_R16,3,core_cumulative_log,31,31,31,28,28
origins_2024plus,DAMPED_ADAPT_R16,4,headline_yy,31,31,31,27,27
origins_2024plus,DAMPED_ADAPT_R16,4,headline_mm,31,31,31,27,27
origins_2024plus,DAMPED_ADAPT_R16,4,headline_cumulative_log,31,31,31,27,27
origins_2024plus,DAMPED_ADAPT_R16,4,core_mm,31,31,31,27,27
origins_2024plus,DAMPED_ADAPT_R16,4,core_cumulative_log,31,31,31,27,27
origins_2024plus,DAMPED_ADAPT_R16,5,headline_yy,31,31,31,26,26
origins_2024plus,DAMPED_ADAPT_R16,5,headline_mm,31,31,31,26,26
origins_2024plus,DAMPED_ADAPT_R16,5,headline_cumulative_log,31,31,31,26,26
origins_2024plus,DAMPED_ADAPT_R16,5,core_mm,31,31,31,26,26
origins_2024plus,DAMPED_ADAPT_R16,5,core_cumulative_log,31,31,31,26,26
origins_2024plus,DAMPED_ADAPT_R16,6,headline_yy,31,31,31,25,25
origins_2024plus,DAMPED_ADAPT_R16,6,headline_mm,31,31,31,25,25
origins_2024plus,DAMPED_ADAPT_R16,6,headline_cumulative_log,31,31,31,25,25
origins_2024plus,DAMPED_ADAPT_R16,6,core_mm,31,31,31,25,25
origins_2024plus,DAMPED_ADAPT_R16,6,core_cumulative_log,31,31,31,25,25
origins_2024plus,DAMPED_ADAPT_R16,7,headline_yy,31,31,31,24,24
origins_2024plus,DAMPED_ADAPT_R16,7,headline_mm,31,31,31,24,24
origins_2024plus,DAMPED_ADAPT_R16,7,headline_cumulative_log,31,31,31,24,24
origins_2024plus,DAMPED_ADAPT_R16,7,core_mm,31,31,31,24,24
origins_2024plus,DAMPED_ADAPT_R16,7,core_cumulative_log,31,31,31,24,24
origins_2024plus,DAMPED_ADAPT_R16,8,headline_yy,31,31,31,23,23
origins_2024plus,DAMPED_ADAPT_R16,8,headline_mm,31,31,31,23,23
origins_2024plus,DAMPED_ADAPT_R16,8,headline_cumulative_log,31,31,31,23,23
origins_2024plus,DAMPED_ADAPT_R16,8,core_mm,31,31,31,23,23
origins_2024plus,DAMPED_ADAPT_R16,8,core_cumulative_log,31,31,31,23,23
origins_2024plus,DAMPED_ADAPT_R16,9,headline_yy,31,31,31,22,22
origins_2024plus,DAMPED_ADAPT_R16,9,headline_mm,31,31,31,22,22
origins_2024plus,DAMPED_ADAPT_R16,9,headline_cumulative_log,31,31,31,22,22
origins_2024plus,DAMPED_ADAPT_R16,9,core_mm,31,31,31,22,22
origins_2024plus,DAMPED_ADAPT_R16,9,core_cumulative_log,31,31,31,22,22
origins_2024plus,DAMPED_ADAPT_R16,10,headline_yy,31,31,31,21,21
origins_2024plus,DAMPED_ADAPT_R16,10,headline_mm,31,31,31,21,21
origins_2024plus,DAMPED_ADAPT_R16,10,headline_cumulative_log,31,31,31,21,21
origins_2024plus,DAMPED_ADAPT_R16,10,core_mm,31,31,31,21,21
origins_2024plus,DAMPED_ADAPT_R16,10,core_cumulative_log,31,31,31,21,21
origins_2024plus,DAMPED_ADAPT_R16,11,headline_yy,31,31,31,20,20
origins_2024plus,DAMPED_ADAPT_R16,11,headline_mm,31,31,31,20,20
origins_2024plus,DAMPED_ADAPT_R16,11,headline_cumulative_log,31,31,31,20,20
origins_2024plus,DAMPED_ADAPT_R16,11,core_mm,31,31,31,20,20
origins_2024plus,DAMPED_ADAPT_R16,11,core_cumulative_log,31,31,31,20,20
origins_2024plus,DAMPED_ADAPT_R16,12,headline_yy,31,31,31,19,19
origins_2024plus,DAMPED_ADAPT_R16,12,headline_mm,31,31,31,19,19
origins_2024plus,DAMPED_ADAPT_R16,12,headline_cumulative_log,31,31,31,19,19
origins_2024plus,DAMPED_ADAPT_R16,12,core_mm,31,31,31,19,19
origins_2024plus,DAMPED_ADAPT_R16,12,core_cumulative_log,31,31,31,19,19
origins_2024plus,DAMPED_P80_Q001_R16,0,headline_yy,31,31,31,31,31
origins_2024plus,DAMPED_P80_Q001_R16,0,headline_mm,31,31,31,31,31
origins_2024plus,DAMPED_P80_Q001_R16,0,headline_cumulative_log,31,31,31,31,31
origins_2024plus,DAMPED_P80_Q001_R16,0,core_mm,31,31,0,31,0
origins_2024plus,DAMPED_P80_Q001_R16,0,core_cumulative_log,31,31,0,0,0
origins_2024plus,DAMPED_P80_Q001_R16,1,headline_yy,31,31,31,30,30
origins_2024plus,DAMPED_P80_Q001_R16,1,headline_mm,31,31,31,30,30
origins_2024plus,DAMPED_P80_Q001_R16,1,headline_cumulative_log,31,31,31,30,30
origins_2024plus,DAMPED_P80_Q001_R16,1,core_mm,31,31,31,30,30
origins_2024plus,DAMPED_P80_Q001_R16,1,core_cumulative_log,31,31,31,30,30
origins_2024plus,DAMPED_P80_Q001_R16,2,headline_yy,31,31,31,29,29
origins_2024plus,DAMPED_P80_Q001_R16,2,headline_mm,31,31,31,29,29
origins_2024plus,DAMPED_P80_Q001_R16,2,headline_cumulative_log,31,31,31,29,29
origins_2024plus,DAMPED_P80_Q001_R16,2,core_mm,31,31,31,29,29
origins_2024plus,DAMPED_P80_Q001_R16,2,core_cumulative_log,31,31,31,29,29
origins_2024plus,DAMPED_P80_Q001_R16,3,headline_yy,31,31,31,28,28
origins_2024plus,DAMPED_P80_Q001_R16,3,headline_mm,31,31,31,28,28
origins_2024plus,DAMPED_P80_Q001_R16,3,headline_cumulative_log,31,31,31,28,28
origins_2024plus,DAMPED_P80_Q001_R16,3,core_mm,31,31,31,28,28
origins_2024plus,DAMPED_P80_Q001_R16,3,core_cumulative_log,31,31,31,28,28
origins_2024plus,DAMPED_P80_Q001_R16,4,headline_yy,31,31,31,27,27
origins_2024plus,DAMPED_P80_Q001_R16,4,headline_mm,31,31,31,27,27
origins_2024plus,DAMPED_P80_Q001_R16,4,headline_cumulative_log,31,31,31,27,27
origins_2024plus,DAMPED_P80_Q001_R16,4,core_mm,31,31,31,27,27
origins_2024plus,DAMPED_P80_Q001_R16,4,core_cumulative_log,31,31,31,27,27
origins_2024plus,DAMPED_P80_Q001_R16,5,headline_yy,31,31,31,26,26
origins_2024plus,DAMPED_P80_Q001_R16,5,headline_mm,31,31,31,26,26
origins_2024plus,DAMPED_P80_Q001_R16,5,headline_cumulative_log,31,31,31,26,26
origins_2024plus,DAMPED_P80_Q001_R16,5,core_mm,31,31,31,26,26
origins_2024plus,DAMPED_P80_Q001_R16,5,core_cumulative_log,31,31,31,26,26
origins_2024plus,DAMPED_P80_Q001_R16,6,headline_yy,31,31,31,25,25
origins_2024plus,DAMPED_P80_Q001_R16,6,headline_mm,31,31,31,25,25
origins_2024plus,DAMPED_P80_Q001_R16,6,headline_cumulative_log,31,31,31,25,25
origins_2024plus,DAMPED_P80_Q001_R16,6,core_mm,31,31,31,25,25
origins_2024plus,DAMPED_P80_Q001_R16,6,core_cumulative_log,31,31,31,25,25
origins_2024plus,DAMPED_P80_Q001_R16,7,headline_yy,31,31,31,24,24
origins_2024plus,DAMPED_P80_Q001_R16,7,headline_mm,31,31,31,24,24
origins_2024plus,DAMPED_P80_Q001_R16,7,headline_cumulative_log,31,31,31,24,24
origins_2024plus,DAMPED_P80_Q001_R16,7,core_mm,31,31,31,24,24
origins_2024plus,DAMPED_P80_Q001_R16,7,core_cumulative_log,31,31,31,24,24
origins_2024plus,DAMPED_P80_Q001_R16,8,headline_yy,31,31,31,23,23
origins_2024plus,DAMPED_P80_Q001_R16,8,headline_mm,31,31,31,23,23
origins_2024plus,DAMPED_P80_Q001_R16,8,headline_cumulative_log,31,31,31,23,23
origins_2024plus,DAMPED_P80_Q001_R16,8,core_mm,31,31,31,23,23
origins_2024plus,DAMPED_P80_Q001_R16,8,core_cumulative_log,31,31,31,23,23
origins_2024plus,DAMPED_P80_Q001_R16,9,headline_yy,31,31,31,22,22
origins_2024plus,DAMPED_P80_Q001_R16,9,headline_mm,31,31,31,22,22
origins_2024plus,DAMPED_P80_Q001_R16,9,headline_cumulative_log,31,31,31,22,22
origins_2024plus,DAMPED_P80_Q001_R16,9,core_mm,31,31,31,22,22
origins_2024plus,DAMPED_P80_Q001_R16,9,core_cumulative_log,31,31,31,22,22
origins_2024plus,DAMPED_P80_Q001_R16,10,headline_yy,31,31,31,21,21
origins_2024plus,DAMPED_P80_Q001_R16,10,headline_mm,31,31,31,21,21
origins_2024plus,DAMPED_P80_Q001_R16,10,headline_cumulative_log,31,31,31,21,21
origins_2024plus,DAMPED_P80_Q001_R16,10,core_mm,31,31,31,21,21
origins_2024plus,DAMPED_P80_Q001_R16,10,core_cumulative_log,31,31,31,21,21
origins_2024plus,DAMPED_P80_Q001_R16,11,headline_yy,31,31,31,20,20
origins_2024plus,DAMPED_P80_Q001_R16,11,headline_mm,31,31,31,20,20
origins_2024plus,DAMPED_P80_Q001_R16,11,headline_cumulative_log,31,31,31,20,20
origins_2024plus,DAMPED_P80_Q001_R16,11,core_mm,31,31,31,20,20
origins_2024plus,DAMPED_P80_Q001_R16,11,core_cumulative_log,31,31,31,20,20
origins_2024plus,DAMPED_P80_Q001_R16,12,headline_yy,31,31,31,19,19
origins_2024plus,DAMPED_P80_Q001_R16,12,headline_mm,31,31,31,19,19
origins_2024plus,DAMPED_P80_Q001_R16,12,headline_cumulative_log,31,31,31,19,19
origins_2024plus,DAMPED_P80_Q001_R16,12,core_mm,31,31,31,19,19
origins_2024plus,DAMPED_P80_Q001_R16,12,core_cumulative_log,31,31,31,19,19
origins_2024plus,DAMPED_P80_Q010_R16,0,headline_yy,31,31,31,31,31
origins_2024plus,DAMPED_P80_Q010_R16,0,headline_mm,31,31,31,31,31
origins_2024plus,DAMPED_P80_Q010_R16,0,headline_cumulative_log,31,31,31,31,31
origins_2024plus,DAMPED_P80_Q010_R16,0,core_mm,31,31,0,31,0
origins_2024plus,DAMPED_P80_Q010_R16,0,core_cumulative_log,31,31,0,0,0
origins_2024plus,DAMPED_P80_Q010_R16,1,headline_yy,31,31,31,30,30
origins_2024plus,DAMPED_P80_Q010_R16,1,headline_mm,31,31,31,30,30
origins_2024plus,DAMPED_P80_Q010_R16,1,headline_cumulative_log,31,31,31,30,30
origins_2024plus,DAMPED_P80_Q010_R16,1,core_mm,31,31,31,30,30
origins_2024plus,DAMPED_P80_Q010_R16,1,core_cumulative_log,31,31,31,30,30
origins_2024plus,DAMPED_P80_Q010_R16,2,headline_yy,31,31,31,29,29
origins_2024plus,DAMPED_P80_Q010_R16,2,headline_mm,31,31,31,29,29
origins_2024plus,DAMPED_P80_Q010_R16,2,headline_cumulative_log,31,31,31,29,29
origins_2024plus,DAMPED_P80_Q010_R16,2,core_mm,31,31,31,29,29
origins_2024plus,DAMPED_P80_Q010_R16,2,core_cumulative_log,31,31,31,29,29
origins_2024plus,DAMPED_P80_Q010_R16,3,headline_yy,31,31,31,28,28
origins_2024plus,DAMPED_P80_Q010_R16,3,headline_mm,31,31,31,28,28
origins_2024plus,DAMPED_P80_Q010_R16,3,headline_cumulative_log,31,31,31,28,28
origins_2024plus,DAMPED_P80_Q010_R16,3,core_mm,31,31,31,28,28
origins_2024plus,DAMPED_P80_Q010_R16,3,core_cumulative_log,31,31,31,28,28
origins_2024plus,DAMPED_P80_Q010_R16,4,headline_yy,31,31,31,27,27
origins_2024plus,DAMPED_P80_Q010_R16,4,headline_mm,31,31,31,27,27
origins_2024plus,DAMPED_P80_Q010_R16,4,headline_cumulative_log,31,31,31,27,27
origins_2024plus,DAMPED_P80_Q010_R16,4,core_mm,31,31,31,27,27
origins_2024plus,DAMPED_P80_Q010_R16,4,core_cumulative_log,31,31,31,27,27
origins_2024plus,DAMPED_P80_Q010_R16,5,headline_yy,31,31,31,26,26
origins_2024plus,DAMPED_P80_Q010_R16,5,headline_mm,31,31,31,26,26
origins_2024plus,DAMPED_P80_Q010_R16,5,headline_cumulative_log,31,31,31,26,26
origins_2024plus,DAMPED_P80_Q010_R16,5,core_mm,31,31,31,26,26
origins_2024plus,DAMPED_P80_Q010_R16,5,core_cumulative_log,31,31,31,26,26
origins_2024plus,DAMPED_P80_Q010_R16,6,headline_yy,31,31,31,25,25
origins_2024plus,DAMPED_P80_Q010_R16,6,headline_mm,31,31,31,25,25
origins_2024plus,DAMPED_P80_Q010_R16,6,headline_cumulative_log,31,31,31,25,25
origins_2024plus,DAMPED_P80_Q010_R16,6,core_mm,31,31,31,25,25
origins_2024plus,DAMPED_P80_Q010_R16,6,core_cumulative_log,31,31,31,25,25
origins_2024plus,DAMPED_P80_Q010_R16,7,headline_yy,31,31,31,24,24
origins_2024plus,DAMPED_P80_Q010_R16,7,headline_mm,31,31,31,24,24
origins_2024plus,DAMPED_P80_Q010_R16,7,headline_cumulative_log,31,31,31,24,24
origins_2024plus,DAMPED_P80_Q010_R16,7,core_mm,31,31,31,24,24
origins_2024plus,DAMPED_P80_Q010_R16,7,core_cumulative_log,31,31,31,24,24
origins_2024plus,DAMPED_P80_Q010_R16,8,headline_yy,31,31,31,23,23
origins_2024plus,DAMPED_P80_Q010_R16,8,headline_mm,31,31,31,23,23
origins_2024plus,DAMPED_P80_Q010_R16,8,headline_cumulative_log,31,31,31,23,23
origins_2024plus,DAMPED_P80_Q010_R16,8,core_mm,31,31,31,23,23
origins_2024plus,DAMPED_P80_Q010_R16,8,core_cumulative_log,31,31,31,23,23
origins_2024plus,DAMPED_P80_Q010_R16,9,headline_yy,31,31,31,22,22
origins_2024plus,DAMPED_P80_Q010_R16,9,headline_mm,31,31,31,22,22
origins_2024plus,DAMPED_P80_Q010_R16,9,headline_cumulative_log,31,31,31,22,22
origins_2024plus,DAMPED_P80_Q010_R16,9,core_mm,31,31,31,22,22
origins_2024plus,DAMPED_P80_Q010_R16,9,core_cumulative_log,31,31,31,22,22
origins_2024plus,DAMPED_P80_Q010_R16,10,headline_yy,31,31,31,21,21
origins_2024plus,DAMPED_P80_Q010_R16,10,headline_mm,31,31,31,21,21
origins_2024plus,DAMPED_P80_Q010_R16,10,headline_cumulative_log,31,31,31,21,21
origins_2024plus,DAMPED_P80_Q010_R16,10,core_mm,31,31,31,21,21
origins_2024plus,DAMPED_P80_Q010_R16,10,core_cumulative_log,31,31,31,21,21
origins_2024plus,DAMPED_P80_Q010_R16,11,headline_yy,31,31,31,20,20
origins_2024plus,DAMPED_P80_Q010_R16,11,headline_mm,31,31,31,20,20
origins_2024plus,DAMPED_P80_Q010_R16,11,headline_cumulative_log,31,31,31,20,20
origins_2024plus,DAMPED_P80_Q010_R16,11,core_mm,31,31,31,20,20
origins_2024plus,DAMPED_P80_Q010_R16,11,core_cumulative_log,31,31,31,20,20
origins_2024plus,DAMPED_P80_Q010_R16,12,headline_yy,31,31,31,19,19
origins_2024plus,DAMPED_P80_Q010_R16,12,headline_mm,31,31,31,19,19
origins_2024plus,DAMPED_P80_Q010_R16,12,headline_cumulative_log,31,31,31,19,19
origins_2024plus,DAMPED_P80_Q010_R16,12,core_mm,31,31,31,19,19
origins_2024plus,DAMPED_P80_Q010_R16,12,core_cumulative_log,31,31,31,19,19
origins_2024plus,DAMPED_P95_Q001_R16,0,headline_yy,31,31,31,31,31
origins_2024plus,DAMPED_P95_Q001_R16,0,headline_mm,31,31,31,31,31
origins_2024plus,DAMPED_P95_Q001_R16,0,headline_cumulative_log,31,31,31,31,31
origins_2024plus,DAMPED_P95_Q001_R16,0,core_mm,31,31,0,31,0
origins_2024plus,DAMPED_P95_Q001_R16,0,core_cumulative_log,31,31,0,0,0
origins_2024plus,DAMPED_P95_Q001_R16,1,headline_yy,31,31,31,30,30
origins_2024plus,DAMPED_P95_Q001_R16,1,headline_mm,31,31,31,30,30
origins_2024plus,DAMPED_P95_Q001_R16,1,headline_cumulative_log,31,31,31,30,30
origins_2024plus,DAMPED_P95_Q001_R16,1,core_mm,31,31,31,30,30
origins_2024plus,DAMPED_P95_Q001_R16,1,core_cumulative_log,31,31,31,30,30
origins_2024plus,DAMPED_P95_Q001_R16,2,headline_yy,31,31,31,29,29
origins_2024plus,DAMPED_P95_Q001_R16,2,headline_mm,31,31,31,29,29
origins_2024plus,DAMPED_P95_Q001_R16,2,headline_cumulative_log,31,31,31,29,29
origins_2024plus,DAMPED_P95_Q001_R16,2,core_mm,31,31,31,29,29
origins_2024plus,DAMPED_P95_Q001_R16,2,core_cumulative_log,31,31,31,29,29
origins_2024plus,DAMPED_P95_Q001_R16,3,headline_yy,31,31,31,28,28
origins_2024plus,DAMPED_P95_Q001_R16,3,headline_mm,31,31,31,28,28
origins_2024plus,DAMPED_P95_Q001_R16,3,headline_cumulative_log,31,31,31,28,28
origins_2024plus,DAMPED_P95_Q001_R16,3,core_mm,31,31,31,28,28
origins_2024plus,DAMPED_P95_Q001_R16,3,core_cumulative_log,31,31,31,28,28
origins_2024plus,DAMPED_P95_Q001_R16,4,headline_yy,31,31,31,27,27
origins_2024plus,DAMPED_P95_Q001_R16,4,headline_mm,31,31,31,27,27
origins_2024plus,DAMPED_P95_Q001_R16,4,headline_cumulative_log,31,31,31,27,27
origins_2024plus,DAMPED_P95_Q001_R16,4,core_mm,31,31,31,27,27
origins_2024plus,DAMPED_P95_Q001_R16,4,core_cumulative_log,31,31,31,27,27
origins_2024plus,DAMPED_P95_Q001_R16,5,headline_yy,31,31,31,26,26
origins_2024plus,DAMPED_P95_Q001_R16,5,headline_mm,31,31,31,26,26
origins_2024plus,DAMPED_P95_Q001_R16,5,headline_cumulative_log,31,31,31,26,26
origins_2024plus,DAMPED_P95_Q001_R16,5,core_mm,31,31,31,26,26
origins_2024plus,DAMPED_P95_Q001_R16,5,core_cumulative_log,31,31,31,26,26
origins_2024plus,DAMPED_P95_Q001_R16,6,headline_yy,31,31,31,25,25
origins_2024plus,DAMPED_P95_Q001_R16,6,headline_mm,31,31,31,25,25
origins_2024plus,DAMPED_P95_Q001_R16,6,headline_cumulative_log,31,31,31,25,25
origins_2024plus,DAMPED_P95_Q001_R16,6,core_mm,31,31,31,25,25
origins_2024plus,DAMPED_P95_Q001_R16,6,core_cumulative_log,31,31,31,25,25
origins_2024plus,DAMPED_P95_Q001_R16,7,headline_yy,31,31,31,24,24
origins_2024plus,DAMPED_P95_Q001_R16,7,headline_mm,31,31,31,24,24
origins_2024plus,DAMPED_P95_Q001_R16,7,headline_cumulative_log,31,31,31,24,24
origins_2024plus,DAMPED_P95_Q001_R16,7,core_mm,31,31,31,24,24
origins_2024plus,DAMPED_P95_Q001_R16,7,core_cumulative_log,31,31,31,24,24
origins_2024plus,DAMPED_P95_Q001_R16,8,headline_yy,31,31,31,23,23
origins_2024plus,DAMPED_P95_Q001_R16,8,headline_mm,31,31,31,23,23
origins_2024plus,DAMPED_P95_Q001_R16,8,headline_cumulative_log,31,31,31,23,23
origins_2024plus,DAMPED_P95_Q001_R16,8,core_mm,31,31,31,23,23
origins_2024plus,DAMPED_P95_Q001_R16,8,core_cumulative_log,31,31,31,23,23
origins_2024plus,DAMPED_P95_Q001_R16,9,headline_yy,31,31,31,22,22
origins_2024plus,DAMPED_P95_Q001_R16,9,headline_mm,31,31,31,22,22
origins_2024plus,DAMPED_P95_Q001_R16,9,headline_cumulative_log,31,31,31,22,22
origins_2024plus,DAMPED_P95_Q001_R16,9,core_mm,31,31,31,22,22
origins_2024plus,DAMPED_P95_Q001_R16,9,core_cumulative_log,31,31,31,22,22
origins_2024plus,DAMPED_P95_Q001_R16,10,headline_yy,31,31,31,21,21
origins_2024plus,DAMPED_P95_Q001_R16,10,headline_mm,31,31,31,21,21
origins_2024plus,DAMPED_P95_Q001_R16,10,headline_cumulative_log,31,31,31,21,21
origins_2024plus,DAMPED_P95_Q001_R16,10,core_mm,31,31,31,21,21
origins_2024plus,DAMPED_P95_Q001_R16,10,core_cumulative_log,31,31,31,21,21
origins_2024plus,DAMPED_P95_Q001_R16,11,headline_yy,31,31,31,20,20
origins_2024plus,DAMPED_P95_Q001_R16,11,headline_mm,31,31,31,20,20
origins_2024plus,DAMPED_P95_Q001_R16,11,headline_cumulative_log,31,31,31,20,20
origins_2024plus,DAMPED_P95_Q001_R16,11,core_mm,31,31,31,20,20
origins_2024plus,DAMPED_P95_Q001_R16,11,core_cumulative_log,31,31,31,20,20
origins_2024plus,DAMPED_P95_Q001_R16,12,headline_yy,31,31,31,19,19
origins_2024plus,DAMPED_P95_Q001_R16,12,headline_mm,31,31,31,19,19
origins_2024plus,DAMPED_P95_Q001_R16,12,headline_cumulative_log,31,31,31,19,19
origins_2024plus,DAMPED_P95_Q001_R16,12,core_mm,31,31,31,19,19
origins_2024plus,DAMPED_P95_Q001_R16,12,core_cumulative_log,31,31,31,19,19
origins_2024plus,DAMPED_P95_Q010_R16,0,headline_yy,31,31,31,31,31
origins_2024plus,DAMPED_P95_Q010_R16,0,headline_mm,31,31,31,31,31
origins_2024plus,DAMPED_P95_Q010_R16,0,headline_cumulative_log,31,31,31,31,31
origins_2024plus,DAMPED_P95_Q010_R16,0,core_mm,31,31,0,31,0
origins_2024plus,DAMPED_P95_Q010_R16,0,core_cumulative_log,31,31,0,0,0
origins_2024plus,DAMPED_P95_Q010_R16,1,headline_yy,31,31,31,30,30
origins_2024plus,DAMPED_P95_Q010_R16,1,headline_mm,31,31,31,30,30
origins_2024plus,DAMPED_P95_Q010_R16,1,headline_cumulative_log,31,31,31,30,30
origins_2024plus,DAMPED_P95_Q010_R16,1,core_mm,31,31,31,30,30
origins_2024plus,DAMPED_P95_Q010_R16,1,core_cumulative_log,31,31,31,30,30
origins_2024plus,DAMPED_P95_Q010_R16,2,headline_yy,31,31,31,29,29
origins_2024plus,DAMPED_P95_Q010_R16,2,headline_mm,31,31,31,29,29
origins_2024plus,DAMPED_P95_Q010_R16,2,headline_cumulative_log,31,31,31,29,29
origins_2024plus,DAMPED_P95_Q010_R16,2,core_mm,31,31,31,29,29
origins_2024plus,DAMPED_P95_Q010_R16,2,core_cumulative_log,31,31,31,29,29
origins_2024plus,DAMPED_P95_Q010_R16,3,headline_yy,31,31,31,28,28
origins_2024plus,DAMPED_P95_Q010_R16,3,headline_mm,31,31,31,28,28
origins_2024plus,DAMPED_P95_Q010_R16,3,headline_cumulative_log,31,31,31,28,28
origins_2024plus,DAMPED_P95_Q010_R16,3,core_mm,31,31,31,28,28
origins_2024plus,DAMPED_P95_Q010_R16,3,core_cumulative_log,31,31,31,28,28
origins_2024plus,DAMPED_P95_Q010_R16,4,headline_yy,31,31,31,27,27
origins_2024plus,DAMPED_P95_Q010_R16,4,headline_mm,31,31,31,27,27
origins_2024plus,DAMPED_P95_Q010_R16,4,headline_cumulative_log,31,31,31,27,27
origins_2024plus,DAMPED_P95_Q010_R16,4,core_mm,31,31,31,27,27
origins_2024plus,DAMPED_P95_Q010_R16,4,core_cumulative_log,31,31,31,27,27
origins_2024plus,DAMPED_P95_Q010_R16,5,headline_yy,31,31,31,26,26
origins_2024plus,DAMPED_P95_Q010_R16,5,headline_mm,31,31,31,26,26
origins_2024plus,DAMPED_P95_Q010_R16,5,headline_cumulative_log,31,31,31,26,26
origins_2024plus,DAMPED_P95_Q010_R16,5,core_mm,31,31,31,26,26
origins_2024plus,DAMPED_P95_Q010_R16,5,core_cumulative_log,31,31,31,26,26
origins_2024plus,DAMPED_P95_Q010_R16,6,headline_yy,31,31,31,25,25
origins_2024plus,DAMPED_P95_Q010_R16,6,headline_mm,31,31,31,25,25
origins_2024plus,DAMPED_P95_Q010_R16,6,headline_cumulative_log,31,31,31,25,25
origins_2024plus,DAMPED_P95_Q010_R16,6,core_mm,31,31,31,25,25
origins_2024plus,DAMPED_P95_Q010_R16,6,core_cumulative_log,31,31,31,25,25
origins_2024plus,DAMPED_P95_Q010_R16,7,headline_yy,31,31,31,24,24
origins_2024plus,DAMPED_P95_Q010_R16,7,headline_mm,31,31,31,24,24
origins_2024plus,DAMPED_P95_Q010_R16,7,headline_cumulative_log,31,31,31,24,24
origins_2024plus,DAMPED_P95_Q010_R16,7,core_mm,31,31,31,24,24
origins_2024plus,DAMPED_P95_Q010_R16,7,core_cumulative_log,31,31,31,24,24
origins_2024plus,DAMPED_P95_Q010_R16,8,headline_yy,31,31,31,23,23
origins_2024plus,DAMPED_P95_Q010_R16,8,headline_mm,31,31,31,23,23
origins_2024plus,DAMPED_P95_Q010_R16,8,headline_cumulative_log,31,31,31,23,23
origins_2024plus,DAMPED_P95_Q010_R16,8,core_mm,31,31,31,23,23
origins_2024plus,DAMPED_P95_Q010_R16,8,core_cumulative_log,31,31,31,23,23
origins_2024plus,DAMPED_P95_Q010_R16,9,headline_yy,31,31,31,22,22
origins_2024plus,DAMPED_P95_Q010_R16,9,headline_mm,31,31,31,22,22
origins_2024plus,DAMPED_P95_Q010_R16,9,headline_cumulative_log,31,31,31,22,22
origins_2024plus,DAMPED_P95_Q010_R16,9,core_mm,31,31,31,22,22
origins_2024plus,DAMPED_P95_Q010_R16,9,core_cumulative_log,31,31,31,22,22
origins_2024plus,DAMPED_P95_Q010_R16,10,headline_yy,31,31,31,21,21
origins_2024plus,DAMPED_P95_Q010_R16,10,headline_mm,31,31,31,21,21
origins_2024plus,DAMPED_P95_Q010_R16,10,headline_cumulative_log,31,31,31,21,21
origins_2024plus,DAMPED_P95_Q010_R16,10,core_mm,31,31,31,21,21
origins_2024plus,DAMPED_P95_Q010_R16,10,core_cumulative_log,31,31,31,21,21
origins_2024plus,DAMPED_P95_Q010_R16,11,headline_yy,31,31,31,20,20
origins_2024plus,DAMPED_P95_Q010_R16,11,headline_mm,31,31,31,20,20
origins_2024plus,DAMPED_P95_Q010_R16,11,headline_cumulative_log,31,31,31,20,20
origins_2024plus,DAMPED_P95_Q010_R16,11,core_mm,31,31,31,20,20
origins_2024plus,DAMPED_P95_Q010_R16,11,core_cumulative_log,31,31,31,20,20
origins_2024plus,DAMPED_P95_Q010_R16,12,headline_yy,31,31,31,19,19
origins_2024plus,DAMPED_P95_Q010_R16,12,headline_mm,31,31,31,19,19
origins_2024plus,DAMPED_P95_Q010_R16,12,headline_cumulative_log,31,31,31,19,19
origins_2024plus,DAMPED_P95_Q010_R16,12,core_mm,31,31,31,19,19
origins_2024plus,DAMPED_P95_Q010_R16,12,core_cumulative_log,31,31,31,19,19
origins_2024plus,INDEPENDENT_BRIDGE,0,headline_yy,31,31,31,31,31
origins_2024plus,INDEPENDENT_BRIDGE,0,headline_mm,31,31,31,31,31
origins_2024plus,INDEPENDENT_BRIDGE,0,headline_cumulative_log,31,31,31,31,31
origins_2024plus,INDEPENDENT_BRIDGE,0,core_mm,31,31,0,31,0
origins_2024plus,INDEPENDENT_BRIDGE,0,core_cumulative_log,31,31,0,0,0
