scope,sample,model,quarter,n,actual_material_n,sign_match_rate_on_material_actual,material_direction_hit_rate,material_calls_n,wrong_way_n
paired_fast_STABLE_PIPELINE_R14B,full,STABLE_PIPELINE_R14B,2024Q3,10,0,,,6,0
paired_fast_STABLE_PIPELINE_R14B,full,STATE_FAST_R15,2024Q3,10,0,,,2,0
paired_fast_STABLE_PIPELINE_R14B,full,STABLE_PIPELINE_R14B,2024Q4,10,10,1.0,1.0,10,0
paired_fast_STABLE_PIPELINE_R14B,full,STATE_FAST_R15,2024Q4,10,10,1.0,1.0,10,0
paired_fast_STABLE_PIPELINE_R14B,full,STABLE_PIPELINE_R14B,2025Q1,10,0,,,6,0
paired_fast_STABLE_PIPELINE_R14B,full,STATE_FAST_R15,2025Q1,10,0,,,3,0
paired_fast_STABLE_PIPELINE_R14B,full,STABLE_PIPELINE_R14B,2025Q2,10,10,0.7,0.1,2,1
paired_fast_STABLE_PIPELINE_R14B,full,STATE_FAST_R15,2025Q2,10,10,0.9,0.0,0,0
paired_fast_STABLE_PIPELINE_R14B,full,STABLE_PIPELINE_R14B,2025Q3,10,0,,,3,0
paired_fast_STABLE_PIPELINE_R14B,full,STATE_FAST_R15,2025Q3,10,0,,,0,0
paired_fast_STABLE_PIPELINE_R14B,full,STABLE_PIPELINE_R14B,2025Q4,10,10,0.1,0.0,2,2
paired_fast_STABLE_PIPELINE_R14B,full,STATE_FAST_R15,2025Q4,10,10,0.0,0.0,0,0
paired_fast_STABLE_PIPELINE_R14B,full,STABLE_PIPELINE_R14B,2026Q1,10,10,0.7,0.5,5,0
paired_fast_STABLE_PIPELINE_R14B,full,STATE_FAST_R15,2026Q1,10,10,1.0,0.1,1,0
paired_fast_STABLE_PIPELINE_R14B,full,STABLE_PIPELINE_R14B,2026Q2,10,10,1.0,0.4,4,0
paired_fast_STABLE_PIPELINE_R14B,full,STATE_FAST_R15,2026Q2,10,10,0.9,0.5,5,0
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STABLE_PIPELINE_R14B,2019Q2,2,0,,,0,0
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STATE_FAST_R15,2019Q2,2,0,,,0,0
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STABLE_PIPELINE_R14B,2019Q3,5,0,,,0,0
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STATE_FAST_R15,2019Q3,5,0,,,0,0
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STABLE_PIPELINE_R14B,2019Q4,8,0,,,0,0
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STATE_FAST_R15,2019Q4,8,0,,,1,0
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STABLE_PIPELINE_R14B,2020Q1,10,10,0.1,0.0,2,2
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STATE_FAST_R15,2020Q1,10,10,0.2,0.0,1,1
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STABLE_PIPELINE_R14B,2020Q2,10,10,0.9,0.8,8,0
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STATE_FAST_R15,2020Q2,10,10,0.9,0.4,4,0
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STABLE_PIPELINE_R14B,2020Q3,10,0,,,4,0
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STATE_FAST_R15,2020Q3,10,0,,,2,0
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STABLE_PIPELINE_R14B,2020Q4,10,10,0.4,0.2,3,1
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STATE_FAST_R15,2020Q4,10,10,0.5,0.0,1,1
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STABLE_PIPELINE_R14B,2021Q1,10,10,1.0,0.7,7,0
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STATE_FAST_R15,2021Q1,10,10,1.0,0.9,9,0
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STABLE_PIPELINE_R14B,2021Q2,10,10,1.0,0.7,7,0
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STATE_FAST_R15,2021Q2,10,10,1.0,0.8,8,0
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STABLE_PIPELINE_R14B,2021Q3,10,10,0.0,0.0,9,9
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STATE_FAST_R15,2021Q3,10,10,0.0,0.0,9,9
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STABLE_PIPELINE_R14B,2021Q4,10,10,1.0,0.9,9,0
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STATE_FAST_R15,2021Q4,10,10,1.0,1.0,10,0
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STABLE_PIPELINE_R14B,2022Q1,10,10,0.6,0.4,7,3
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STATE_FAST_R15,2022Q1,10,10,0.6,0.5,7,2
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STABLE_PIPELINE_R14B,2022Q2,7,7,0.2857142857142857,0.14285714285714285,3,2
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STATE_FAST_R15,2022Q2,7,7,0.7142857142857143,0.7142857142857143,6,1
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STABLE_PIPELINE_R14B,2022Q3,4,4,0.0,0.0,4,4
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STATE_FAST_R15,2022Q3,4,4,0.0,0.0,4,4
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STABLE_PIPELINE_R14B,2022Q4,1,1,1.0,1.0,1,0
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STATE_FAST_R15,2022Q4,1,1,1.0,1.0,1,0
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STABLE_PIPELINE_R14B,2022Q2,3,3,1.0,1.0,3,0
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STATE_FAST_R15,2022Q2,3,3,1.0,1.0,3,0
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STABLE_PIPELINE_R14B,2022Q3,6,6,0.3333333333333333,0.3333333333333333,5,3
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STATE_FAST_R15,2022Q3,6,6,0.3333333333333333,0.3333333333333333,3,1
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STABLE_PIPELINE_R14B,2022Q4,9,9,0.4444444444444444,0.4444444444444444,8,4
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STATE_FAST_R15,2022Q4,9,9,0.3333333333333333,0.1111111111111111,5,4
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STABLE_PIPELINE_R14B,2023Q1,10,10,0.0,0.0,10,10
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STATE_FAST_R15,2023Q1,10,10,0.0,0.0,10,10
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STABLE_PIPELINE_R14B,2023Q2,10,10,1.0,1.0,10,0
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STATE_FAST_R15,2023Q2,10,10,1.0,1.0,10,0
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STABLE_PIPELINE_R14B,2023Q3,10,10,1.0,1.0,10,0
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STATE_FAST_R15,2023Q3,10,10,1.0,1.0,10,0
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STABLE_PIPELINE_R14B,2023Q4,10,10,0.1,0.0,8,8
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STATE_FAST_R15,2023Q4,10,10,0.0,0.0,10,10
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STABLE_PIPELINE_R14B,2024Q1,10,10,1.0,1.0,10,0
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STATE_FAST_R15,2024Q1,10,10,1.0,1.0,10,0
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STABLE_PIPELINE_R14B,2024Q2,7,7,1.0,0.7142857142857143,5,0
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STATE_FAST_R15,2024Q2,7,7,1.0,0.8571428571428571,6,0
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STABLE_PIPELINE_R14B,2024Q3,4,0,,,2,0
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STATE_FAST_R15,2024Q3,4,0,,,0,0
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STABLE_PIPELINE_R14B,2024Q4,1,1,1.0,1.0,1,0
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STATE_FAST_R15,2024Q4,1,1,1.0,1.0,1,0
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STABLE_PIPELINE_R14B,2024Q2,3,3,0.6666666666666666,0.3333333333333333,1,0
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STATE_FAST_R15,2024Q2,3,3,1.0,0.3333333333333333,1,0
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STABLE_PIPELINE_R14B,2024Q3,6,0,,,4,0
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STATE_FAST_R15,2024Q3,6,0,,,2,0
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STABLE_PIPELINE_R14B,2024Q4,9,9,1.0,1.0,9,0
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STATE_FAST_R15,2024Q4,9,9,1.0,1.0,9,0
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STABLE_PIPELINE_R14B,2025Q1,10,0,,,6,0
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STATE_FAST_R15,2025Q1,10,0,,,3,0
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STABLE_PIPELINE_R14B,2025Q2,10,10,0.7,0.1,2,1
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STATE_FAST_R15,2025Q2,10,10,0.9,0.0,0,0
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STABLE_PIPELINE_R14B,2025Q3,10,0,,,3,0
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STATE_FAST_R15,2025Q3,10,0,,,0,0
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STABLE_PIPELINE_R14B,2025Q4,10,10,0.1,0.0,2,2
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STATE_FAST_R15,2025Q4,10,10,0.0,0.0,0,0
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STABLE_PIPELINE_R14B,2026Q1,10,10,0.7,0.5,5,0
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STATE_FAST_R15,2026Q1,10,10,1.0,0.1,1,0
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STABLE_PIPELINE_R14B,2026Q2,10,10,1.0,0.4,4,0
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STATE_FAST_R15,2026Q2,10,10,0.9,0.5,5,0
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STABLE_PIPELINE_R14B,2024Q1,10,10,1.0,1.0,10,0
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STATE_FAST_R15,2024Q1,10,10,1.0,1.0,10,0
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STABLE_PIPELINE_R14B,2024Q2,10,10,0.9,0.6,6,0
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STATE_FAST_R15,2024Q2,10,10,1.0,0.7,7,0
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STABLE_PIPELINE_R14B,2024Q3,10,0,,,6,0
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STATE_FAST_R15,2024Q3,10,0,,,2,0
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STABLE_PIPELINE_R14B,2024Q4,10,10,1.0,1.0,10,0
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STATE_FAST_R15,2024Q4,10,10,1.0,1.0,10,0
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STABLE_PIPELINE_R14B,2025Q1,10,0,,,6,0
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STATE_FAST_R15,2025Q1,10,0,,,3,0
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STABLE_PIPELINE_R14B,2025Q2,10,10,0.7,0.1,2,1
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STATE_FAST_R15,2025Q2,10,10,0.9,0.0,0,0
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STABLE_PIPELINE_R14B,2025Q3,10,0,,,3,0
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STATE_FAST_R15,2025Q3,10,0,,,0,0
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STABLE_PIPELINE_R14B,2025Q4,10,10,0.1,0.0,2,2
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STATE_FAST_R15,2025Q4,10,10,0.0,0.0,0,0
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STABLE_PIPELINE_R14B,2026Q1,10,10,0.7,0.5,5,0
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STATE_FAST_R15,2026Q1,10,10,1.0,0.1,1,0
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STABLE_PIPELINE_R14B,2026Q2,10,10,1.0,0.4,4,0
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STATE_FAST_R15,2026Q2,10,10,0.9,0.5,5,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2019Q2,2,0,,,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2019Q2,2,0,,,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2019Q3,5,0,,,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2019Q3,5,0,,,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2019Q4,8,0,,,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2019Q4,8,0,,,1,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2020Q1,10,10,0.0,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2020Q1,10,10,0.2,0.0,1,1
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2020Q2,10,10,1.0,0.1,1,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2020Q2,10,10,0.9,0.4,4,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2020Q3,10,0,,,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2020Q3,10,0,,,2,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2020Q4,10,10,0.6,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2020Q4,10,10,0.5,0.0,1,1
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2021Q1,10,10,1.0,1.0,10,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2021Q1,10,10,1.0,0.9,9,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2021Q2,10,10,1.0,1.0,10,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2021Q2,10,10,1.0,0.8,8,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2021Q3,10,10,0.0,0.0,8,8
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2021Q3,10,10,0.0,0.0,9,9
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2021Q4,10,10,1.0,1.0,10,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2021Q4,10,10,1.0,1.0,10,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2022Q1,10,10,0.4,0.2,2,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2022Q1,10,10,0.6,0.5,7,2
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2022Q2,10,10,0.5,0.4,7,3
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2022Q2,10,10,0.8,0.8,9,1
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2022Q3,10,10,0.2,0.2,9,7
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2022Q3,10,10,0.2,0.2,7,5
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2022Q4,10,10,0.5,0.4,7,3
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2022Q4,10,10,0.4,0.2,6,4
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2023Q1,10,10,0.0,0.0,10,10
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2023Q1,10,10,0.0,0.0,10,10
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2023Q2,10,10,1.0,1.0,10,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2023Q2,10,10,1.0,1.0,10,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2023Q3,10,10,1.0,1.0,10,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2023Q3,10,10,1.0,1.0,10,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2023Q4,10,10,0.0,0.0,10,10
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2023Q4,10,10,0.0,0.0,10,10
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2024Q1,10,10,1.0,1.0,10,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2024Q1,10,10,1.0,1.0,10,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2024Q2,10,10,1.0,0.9,9,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2024Q2,10,10,1.0,0.7,7,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2024Q3,10,0,,,2,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2024Q3,10,0,,,2,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2024Q4,10,10,1.0,1.0,10,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2024Q4,10,10,1.0,1.0,10,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2025Q1,10,0,,,3,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2025Q1,10,0,,,3,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2025Q2,10,10,1.0,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2025Q2,10,10,0.9,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2025Q3,10,0,,,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2025Q3,10,0,,,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2025Q4,10,10,0.0,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2025Q4,10,10,0.0,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2026Q1,10,10,1.0,0.1,1,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2026Q1,10,10,1.0,0.1,1,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2026Q2,10,10,0.9,0.5,5,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2026Q2,10,10,0.9,0.5,5,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,2019Q2,2,0,,,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STATE_FAST_R15,2019Q2,2,0,,,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,2019Q3,5,0,,,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STATE_FAST_R15,2019Q3,5,0,,,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,2019Q4,8,0,,,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STATE_FAST_R15,2019Q4,8,0,,,1,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,2020Q1,10,10,0.0,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STATE_FAST_R15,2020Q1,10,10,0.2,0.0,1,1
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,2020Q2,10,10,1.0,0.1,1,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STATE_FAST_R15,2020Q2,10,10,0.9,0.4,4,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,2020Q3,10,0,,,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STATE_FAST_R15,2020Q3,10,0,,,2,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,2020Q4,10,10,0.6,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STATE_FAST_R15,2020Q4,10,10,0.5,0.0,1,1
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,2021Q1,10,10,1.0,1.0,10,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STATE_FAST_R15,2021Q1,10,10,1.0,0.9,9,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,2021Q2,10,10,1.0,1.0,10,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STATE_FAST_R15,2021Q2,10,10,1.0,0.8,8,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,2021Q3,10,10,0.0,0.0,8,8
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STATE_FAST_R15,2021Q3,10,10,0.0,0.0,9,9
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,2021Q4,10,10,1.0,1.0,10,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STATE_FAST_R15,2021Q4,10,10,1.0,1.0,10,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,2022Q1,10,10,0.4,0.2,2,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STATE_FAST_R15,2022Q1,10,10,0.6,0.5,7,2
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,2022Q2,7,7,0.2857142857142857,0.14285714285714285,4,3
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STATE_FAST_R15,2022Q2,7,7,0.7142857142857143,0.7142857142857143,6,1
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,2022Q3,4,4,0.0,0.0,4,4
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STATE_FAST_R15,2022Q3,4,4,0.0,0.0,4,4
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,2022Q4,1,1,1.0,1.0,1,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STATE_FAST_R15,2022Q4,1,1,1.0,1.0,1,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STABLE_LOCAL_CORE_R14B,2022Q2,3,3,1.0,1.0,3,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STATE_FAST_R15,2022Q2,3,3,1.0,1.0,3,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STABLE_LOCAL_CORE_R14B,2022Q3,6,6,0.3333333333333333,0.3333333333333333,5,3
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STATE_FAST_R15,2022Q3,6,6,0.3333333333333333,0.3333333333333333,3,1
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STABLE_LOCAL_CORE_R14B,2022Q4,9,9,0.4444444444444444,0.3333333333333333,6,3
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STATE_FAST_R15,2022Q4,9,9,0.3333333333333333,0.1111111111111111,5,4
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STABLE_LOCAL_CORE_R14B,2023Q1,10,10,0.0,0.0,10,10
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STATE_FAST_R15,2023Q1,10,10,0.0,0.0,10,10
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STABLE_LOCAL_CORE_R14B,2023Q2,10,10,1.0,1.0,10,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STATE_FAST_R15,2023Q2,10,10,1.0,1.0,10,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STABLE_LOCAL_CORE_R14B,2023Q3,10,10,1.0,1.0,10,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STATE_FAST_R15,2023Q3,10,10,1.0,1.0,10,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STABLE_LOCAL_CORE_R14B,2023Q4,10,10,0.0,0.0,10,10
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STATE_FAST_R15,2023Q4,10,10,0.0,0.0,10,10
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STABLE_LOCAL_CORE_R14B,2024Q1,10,10,1.0,1.0,10,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STATE_FAST_R15,2024Q1,10,10,1.0,1.0,10,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STABLE_LOCAL_CORE_R14B,2024Q2,7,7,1.0,1.0,7,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STATE_FAST_R15,2024Q2,7,7,1.0,0.8571428571428571,6,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STABLE_LOCAL_CORE_R14B,2024Q3,4,0,,,0,0
