sample,scope,model,block,h,n,n_roster,headline_rmse,oracle_rmse,block_marginal_rmse,annual_error_mean,annual_block_error_mean,annual_other_error_mean,block_squared_error_mean,other_squared_error_mean,cross_term_mean,headline_squared_error_mean,oracle_mse_gain_mean
full,model_all_blocks_common,INDEPENDENT_BRIDGE,core,6,81,90,2.516379371214503,1.8782215325319789,1.4059567549943557,-0.6833580329573764,-0.07943765802240031,-0.6039203749349761,1.9767143969142589,3.5277161252667755,0.8277346176928639,6.332165139873897,2.8044490146071226
full,model_all_blocks_common,INDEPENDENT_BRIDGE,core,7,80,90,2.9913320570711575,2.0835490351367083,1.7634266071363047,-0.8248089756541122,-0.10046347629361367,-0.7243454993604985,3.109673398756259,4.3411765818191075,1.4972174950861965,8.948067475661563,4.606890893842456
full,model_all_blocks_common,INDEPENDENT_BRIDGE,core,8,79,90,3.333292762520484,2.2877670917774138,2.066580943471116,-0.9649227576127072,-0.11512849443845076,-0.8497942631742562,4.270756795917968,5.233878266219685,1.6062055785337828,11.110840640671437,5.876962374451751
full,model_all_blocks_common,INDEPENDENT_BRIDGE,core,9,78,90,3.9216066990467007,2.5624677800380766,2.4020261405080974,-1.1028651078373797,-0.12265434477947323,-0.9802107630579067,5.769729579684226,6.566241123733269,3.043028398590472,15.378999102007961,8.812757978274698
full,model_all_blocks_common,INDEPENDENT_BRIDGE,core,10,77,90,4.498759705784156,2.8469199360885344,2.670843097511468,-1.2791015441879716,-0.16451601370833563,-1.114585530479636,7.133402851524653,8.104953122498344,5.000482916364149,20.23883889038715,12.133885767888808
full,model_all_blocks_common,INDEPENDENT_BRIDGE,core,11,76,90,5.002024433226822,3.1353214464006838,2.952723258898459,-1.4233545170754647,-0.1696235240520822,-1.2537309930233824,8.718574643639936,9.830240572260076,6.4714332146980995,25.020248430598112,15.190007858338037
full,model_all_blocks_common,INDEPENDENT_BRIDGE,core,12,75,90,5.394838562659049,3.3094456585834884,3.2582443747043057,-1.5635949494163677,-0.18784392837246955,-1.3757510210438983,10.616156405292253,10.952430567117098,7.535696144743803,29.104283117153155,18.151852550036057
full,model_all_blocks_common,INDEPENDENT_BRIDGE,food,1,88,90,0.9107373045382808,0.8765963362185912,0.19209023958692648,-0.11911212254514575,-0.009300874272705522,-0.10981124827244025,0.03689866014456282,0.7684211366718574,0.024122641061233328,0.8294424378776534,0.06102130120579614
full,model_all_blocks_common,INDEPENDENT_BRIDGE,food,2,86,90,1.2945851997901525,1.2204861642170142,0.3065132541780715,-0.19975388785801595,-0.00041804228048948524,-0.19933584557752657,0.09395037498683108,1.4895864770451606,0.09241398748371686,1.675950839515709,0.18636436247054797
full,model_all_blocks_common,INDEPENDENT_BRIDGE,food,3,84,90,1.537322045729783,1.3705010175062249,0.41651454150698963,-0.3006623316620666,0.0013131658648359063,-0.3019754975269025,0.1734843632867778,1.8782730389855977,0.31160167001442907,2.3633590722868045,0.4850860333012071
full,model_all_blocks_common,INDEPENDENT_BRIDGE,food,4,83,90,1.8237299080241303,1.5469490616036883,0.5227287930906532,-0.4035375617940799,-0.003993643352889898,-0.39954391844118997,0.273245391126011,2.3930513991965316,0.65969398709916,3.3259907774217026,0.932939378225171
full,model_all_blocks_common,INDEPENDENT_BRIDGE,food,5,82,90,2.1684759425885596,1.8116507258690917,0.643533130581003,-0.5459131715251515,-0.009202708574158839,-0.5367104629509926,0.4141348901553863,3.2820783525420065,1.0060746708879504,4.702287913585343,1.420209561043337
full,model_all_blocks_common,INDEPENDENT_BRIDGE,food,6,81,90,2.516379371214503,2.0589312230826913,0.7836866952833882,-0.6833580329573764,-0.01322327654457872,-0.6701347564127977,0.6141648363641982,4.239197781384788,1.4788025221249126,6.332165139873897,2.0929673584891106
full,model_all_blocks_common,INDEPENDENT_BRIDGE,food,7,80,90,2.9913320570711575,2.4540089668741656,0.9146060014969738,-0.8248089756541122,-0.021581615286627727,-0.8032273603674845,0.8365041379742824,6.02216000949881,2.0894033281884714,8.948067475661563,2.9259074661627538
full,model_all_blocks_common,INDEPENDENT_BRIDGE,food,8,79,90,3.333292762520484,2.691951609365636,1.0418414654219614,-0.9649227576127072,-0.029744796497975314,-0.9351779611147318,1.0854336390725803,7.246603467166238,2.7788035344326176,11.110840640671437,3.864237173505198
full,model_all_blocks_common,INDEPENDENT_BRIDGE,food,9,78,90,3.9216066990467007,3.169916095538383,1.1593863516642384,-1.1028651078373797,-0.03539500952438824,-1.0674700983129914,1.3441767124253132,10.04836805275331,3.9864543368293446,15.378999102007961,5.330631049254658
full,model_all_blocks_common,INDEPENDENT_BRIDGE,food,10,77,90,4.498759705784156,3.6288937889951325,1.2825913474765558,-1.2791015441879716,-0.04541188048164625,-1.2336896637063255,1.6450405646217272,13.168870131807449,5.424928193957974,20.23883889038715,7.069968758579699
full,model_all_blocks_common,INDEPENDENT_BRIDGE,food,11,76,90,5.002024433226822,4.019097918317748,1.3965996707575332,-1.4233545170754647,-0.05295825118655773,-1.370396265888907,1.95049064036005,16.15314807702606,6.916609713212,25.020248430598112,8.867100353572049
full,model_all_blocks_common,INDEPENDENT_BRIDGE,food,12,75,90,5.394838562659049,4.295366722435891,1.4944090272097394,-1.5635949494163677,-0.07240364177589455,-1.4911913076404733,2.2332583406059596,18.450175280209653,8.420849496337542,29.104283117153155,10.654107836943503
full,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,1,88,90,0.9107373045382808,0.8819958068386712,0.1644455048506353,-0.11911212254514575,-0.0004172947199116857,-0.11869482782523408,0.027042324065580322,0.7779166032809987,0.0244835105310745,0.8294424378776534,0.051525834596654836
full,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,2,86,90,1.2945851997901525,1.23589245165455,0.2673496924416087,-0.19975388785801595,-0.0006298998563746143,-0.19912398800164138,0.07147585804862276,1.5274301520566942,0.07704482941039163,1.675950839515709,0.1485206874590144
full,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,3,84,90,1.537322045729783,1.4468280218919936,0.32529550279619157,-0.3006623316620666,-0.008362630302379655,-0.2922997013596868,0.10581716413942707,2.093311324931899,0.16423058321547837,2.3633590722868045,0.27004774735490544
full,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,4,83,90,1.8237299080241303,1.7027899191799731,0.36182072663707504,-0.4035375617940799,-0.016146720252068654,-0.3873908415420112,0.13091423822418097,2.8994935088609393,0.29558303033658273,3.3259907774217026,0.42649726856076364
full,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,5,82,90,2.1684759425885596,2.014933204010968,0.40707878930159375,-0.5459131715251515,-0.02135094414756372,-0.5245622273775877,0.16571314069925136,4.059955816625907,0.47661895626018436,4.702287913585343,0.6423320969594356
full,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,6,81,90,2.516379371214503,2.332287075811105,0.4452050122668492,-0.6833580329573764,-0.019073808812974876,-0.6642842241444015,0.19820750294752537,5.439563003995515,0.6943946329308586,6.332165139873897,0.8926021358783841
full,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,7,80,90,2.9913320570711575,2.7668615645088255,0.47514208828529186,-0.8248089756541122,-0.015286568415627708,-0.8095224072384845,0.22576000406010807,7.655522917156226,1.0667845544452301,8.948067475661563,1.292544558505338
full,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,8,79,90,3.333292762520484,3.0712393091068457,0.5102862772840197,-0.9649227576127072,-0.012516818146996803,-0.9524059394657105,0.26039208478438336,9.432510893803096,1.417937662083955,11.110840640671437,1.6783297468683376
full,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,9,78,90,3.9216066990467007,3.6312057121063672,0.550238069060686,-1.1028651078373797,-0.009271879142600371,-1.0935932286947794,0.30276193264363216,13.18565492363391,1.8905822457304249,15.378999102007961,2.1933441783740566
full,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,10,77,90,4.498759705784156,4.1964131193019245,0.5812185576203951,-1.2791015441879716,-0.0055137334764677505,-1.273587810711504,0.33781501172233247,17.609883067849307,2.2911408108155076,20.23883889038715,2.6289558225378404
full,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,11,76,90,5.002024433226822,4.679173931926304,0.6040203592685747,-1.4233545170754647,-0.003552725305619593,-1.4198017917698451,0.3648405944109381,21.894668685218665,2.760739150968508,25.020248430598112,3.125579745379448
full,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,12,75,90,5.394838562659049,5.045335112102502,0.6216800952559637,-1.5635949494163677,-0.006860710927737952,-1.5567342384886296,0.386486140837464,25.455406393414364,3.2623905829013222,29.104283117153155,3.648876723738787
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,1,89,90,0.8642558865902376,0.6760685495779735,0.6646659130971868,-0.1047416862914966,-0.050518823836926775,-0.054222862454569816,0.44178077603331706,0.4570686837284647,-0.15191122225590423,0.7469382375058776,0.28986955377741297
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,2,88,90,1.2430534668730662,0.961574477754476,0.9056479583851743,-0.19125380878195794,-0.1015142458009306,-0.08973956298102731,0.8201982245272345,0.9246254762687933,-0.19964177929087856,1.5451819215051488,0.6205564452363559
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,3,87,90,1.5111641662088828,1.234223395425083,1.129884141693599,-0.3272445101828796,-0.18879236807008337,-0.13845214211279622,1.2766381736506807,1.5233073898146208,-0.5163284262315129,2.2836171372337883,0.7603097474191678
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,4,86,90,1.8364356951909162,1.5371442267591624,1.1950321789115153,-0.4602485138746615,-0.2749651905622852,-0.18528332331237635,1.4281019086340037,2.362812373859023,-0.4184182199216833,3.372496062571344,1.0096836887123202
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,5,85,90,2.198721454202864,1.8824681666533805,1.296664075796337,-0.5966213030481899,-0.3634521244411838,-0.23316917860700603,1.6813377254607689,3.5436863984633393,-0.39064809075215134,4.834376033171957,1.2906896347086176
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,6,84,90,2.577258630409431,2.257485690024165,1.4101792114982887,-0.7253184096491417,-0.4565993148265288,-0.2687190948226127,1.9886054085419353,5.09624164066388,-0.44258500118592065,6.642262048019895,1.546020407356015
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,7,83,90,2.9972266368265768,2.6393050505254956,1.5179919534174886,-0.859174865897548,-0.551444344245645,-0.3077305216519029,2.304299570640243,6.965931149729388,-0.2868632078668794,8.983367512502753,2.017436362773364
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,8,82,90,3.438821343421946,3.0247242389207636,1.633248024921092,-1.002766634881912,-0.6524330644101114,-0.3503335704718007,2.6674991109086474,9.148956721514793,0.009036399550877988,11.825492231974316,2.6765355104595256
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,9,81,90,3.9322614784562715,3.430249824812332,1.7269509193659598,-1.156779480498492,-0.7508892863356176,-0.4058901941628747,2.9823594778989335,11.766613860625034,0.7137069964271366,15.462680334951102,3.696066474326071
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,10,80,90,4.423357861883205,3.8377239137019856,1.8510421831551076,-1.3098286029437975,-0.85372824869863,-0.4561003542451675,3.4263571638196266,14.728124837800085,1.4116127726642445,19.566094774283957,4.837969936483871
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,11,79,90,4.911024502035977,4.241788280182308,1.9799030140172083,-1.4687651712697993,-0.9549715011613239,-0.5137936701084758,3.920015944914425,17.99276781389198,2.2053779007913095,24.11816165959771,6.1253938457057355
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,12,78,90,5.294391280267917,4.552027703628586,2.080463099163506,-1.6001019609525808,-1.0604582037710724,-0.5396437571815087,4.328326706981019,20.720956214602143,2.981296106993794,28.03057902857696,7.309622813974814
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,1,89,90,0.8642558865902376,0.8510023091993653,0.0829510189761622,-0.1047416862914966,-0.008584964697204557,-0.09615672159429203,0.0068808715491836215,0.7242049302626521,0.015852435694041888,0.7469382375058776,0.022733307243225517
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,2,88,90,1.2430534668730662,1.2219166305496112,0.10417951145021437,-0.19125380878195794,-0.01772947920899567,-0.17352432957296224,0.010853370606005348,1.4930802520137147,0.041248298885429205,1.5451819215051488,0.05210166949143462
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,3,87,90,1.5111641662088828,1.4931494900542106,0.11459724633239891,-0.3272445101828796,-0.02949154908183226,-0.2977529611010472,0.013132528866968515,2.2294953996491493,0.0409892087176705,2.2836171372337883,0.05412173758463898
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,4,86,90,1.8364356951909162,1.8206780082253358,0.1305494240816963,-0.4602485138746615,-0.04086950571279735,-0.41937900816186424,0.01704315212806259,3.314868409635376,0.04058450080790547,3.372496062571344,0.05762765293596814
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,5,85,90,2.198721454202864,2.1806410811180386,0.14445643177421835,-0.5966213030481899,-0.0523473307901607,-0.5442739722580292,0.0208676606809394,4.755195524659648,0.05831284783137057,4.834376033171957,0.07918050851230993
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,6,84,90,2.577258630409431,2.55162009156939,0.16280079066179526,-0.7253184096491417,-0.06607431811039251,-0.659244091538749,0.026504097440105682,6.5107650917005815,0.10499285887920709,6.642262048019895,0.13149695631931288
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,7,83,90,2.9972266368265768,2.963611149898509,0.18047064646819094,-0.859174865897548,-0.07998985459181052,-0.7791850113057371,0.03256965423664676,8.782991047802764,0.16780681046334187,8.983367512502753,0.20037646469998882
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,8,82,90,3.438821343421946,3.3973718336397205,0.199092100199965,-1.002766634881912,-0.09232054689802947,-0.9104460879838824,0.03963766436203291,11.542135376008517,0.2437191916037686,11.825492231974316,0.2833568559658015
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,9,81,90,3.9322614784562715,3.8858028297698604,0.21862146706584534,-1.156779480498492,-0.1055083453543115,-1.0512711351441808,0.0477953458620225,15.099463631847453,0.315421357241629,15.462680334951102,0.36321670310365173
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,10,80,90,4.423357861883205,4.372224697328075,0.2365412861605052,-1.3098286029437975,-0.11966117605184001,-1.1901674268919575,0.055951780058466016,19.116348803925582,0.3937941902999101,19.566094774283957,0.44974597035837754
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,11,79,90,4.911024502035977,4.8540170664699405,0.25772397122626267,-1.4687651712697993,-0.13292695680261954,-1.3358382144671799,0.06642164534463547,23.561481681581448,0.4902583326716312,24.11816165959771,0.5566799780162665
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,12,78,90,5.294391280267917,5.2325139819261235,0.27839942085628716,-1.6001019609525808,-0.1455045409312789,-1.454597420021302,0.07750623753311611,27.379202571052375,0.5738702199914677,28.03057902857696,0.6513764575245844
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,1,89,90,0.8642558865902376,0.8118025834094628,0.2191000057338684,-0.1047416862914966,0.0016984536592826714,-0.10644013995077928,0.048004812512581166,0.6590234344302777,0.039909990563018735,0.7469382375058776,0.08791480307559993
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,2,88,90,1.2430534668730662,1.1297073585097517,0.4174966235795566,-0.19125380878195794,0.00194518007262576,-0.19319898885458373,0.17430343070032994,1.2762387158710806,0.09463977493373861,1.5451819215051488,0.26894320563406865
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,3,87,90,1.5111641662088828,1.287219771270533,0.6173558502185093,-0.3272445101828796,0.0013376406085764748,-0.328582150791456,0.3811282457990185,1.6569347395497638,0.2455541518850065,2.2836171372337883,0.6266823976840249
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,4,86,90,1.8364356951909162,1.4870615487428787,0.8312246952986831,-0.4602485138746615,-0.00025480341057328577,-0.45999371046408827,0.6909344940743886,2.2113520497495687,0.4702095187473858,3.372496062571344,1.1611440128217745
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,5,85,90,2.198721454202864,1.708579031162743,1.0591878380994173,-0.5966213030481899,-0.0018232024035045602,-0.5947981006446853,1.1218788763777174,2.919242305729017,0.7932548510652226,4.834376033171957,1.9151337274429403
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,6,84,90,2.577258630409431,1.9147172119255058,1.299604180811904,-0.7253184096491417,0.0014913990274218153,-0.7268098086765634,1.6889710267837803,3.6661420016437822,1.2871490195923334,6.642262048019895,2.9761200463761144
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,7,83,90,2.9972266368265768,2.1380298182853457,1.5513132144727244,-0.859174865897548,0.005644094089625899,-0.8648189599871735,2.4065726893976973,4.5711715038772684,2.0056233192277855,8.983367512502753,4.412196008625482
