scope,metric,origin,target,h,model,benchmark,forecast,baseline,actual,loss_difference,absolute_loss_difference,block
all_models_common,cumulative_log,2020-02,2021-02,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.9400281876060133,1.9400281876060133,0.1880355114394211,0.0,0.0,administered
all_models_common,cumulative_log,2020-03,2021-03,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.9400281876060133,1.9400281876060133,-0.2107686063561329,0.0,0.0,administered
all_models_common,cumulative_log,2020-04,2021-04,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.9400281876060133,1.9400281876060133,-0.11071857299777955,0.0,0.0,administered
all_models_common,cumulative_log,2020-05,2021-05,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.9400281876060133,1.9400281876060133,-0.11071857299777949,0.0,0.0,administered
all_models_common,cumulative_log,2020-06,2021-06,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.9400281876060133,1.9400281876060133,-0.11071857299777951,0.0,0.0,administered
all_models_common,cumulative_log,2020-07,2021-07,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.990015691771118,1.990015691771118,-0.11071857299777955,0.0,0.0,administered
all_models_common,cumulative_log,2020-08,2021-08,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.990015691771118,1.990015691771118,0.08908169326952607,0.0,0.0,administered
all_models_common,cumulative_log,2020-09,2021-09,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.990015691771118,1.990015691771118,0.38773796304442454,0.0,0.0,administered
all_models_common,cumulative_log,2020-10,2021-10,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.990015691771118,1.990015691771118,2.889119004437352,0.0,0.0,administered
all_models_common,cumulative_log,2020-11,2021-11,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.990015691771118,1.990015691771118,-2.879730597072251,0.0,0.0,administered
all_models_common,cumulative_log,2020-12,2021-12,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.990015691771118,1.990015691771118,-2.779680563713898,0.0,0.0,administered
all_models_common,cumulative_log,2021-01,2022-01,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.990015691771118,1.990015691771118,12.507373746740225,0.0,0.0,administered
all_models_common,cumulative_log,2021-02,2022-02,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,14.681372410380813,0.0,0.0,administered
all_models_common,cumulative_log,2021-03,2022-03,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,16.75757155522373,0.0,0.0,administered
all_models_common,cumulative_log,2021-04,2022-04,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.4956993120191668,1.4956993120191668,20.00429056897388,0.0,0.0,administered
all_models_common,cumulative_log,2021-05,2022-05,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.4956993120191668,1.4956993120191668,20.99734738923395,0.0,0.0,administered
all_models_common,cumulative_log,2021-06,2022-06,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,22.28768787282474,0.0,0.0,administered
all_models_common,cumulative_log,2021-07,2022-07,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,23.182770924833193,0.0,0.0,administered
all_models_common,cumulative_log,2021-08,2022-08,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,23.581177826320634,0.0,0.0,administered
all_models_common,cumulative_log,2021-09,2022-09,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,27.480307222839006,0.0,0.0,administered
all_models_common,cumulative_log,2021-10,2022-10,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,7.7749017236427385,0.0,0.0,administered
all_models_common,cumulative_log,2021-11,2022-11,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,20.341253110152767,20.341253110152767,18.33215994839573,0.0,0.0,administered
all_models_common,cumulative_log,2021-12,2022-12,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,21.826654433895545,21.826654433895545,19.32719303371254,0.0,0.0,administered
all_models_common,cumulative_log,2022-01,2023-01,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,30.467733264930803,0.0,0.0,administered
all_models_common,cumulative_log,2022-02,2023-02,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,28.293734601290215,0.0,0.0,administered
all_models_common,cumulative_log,2022-03,2023-03,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,26.2175354564473,0.0,0.0,administered
all_models_common,cumulative_log,2022-04,2023-04,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.4956993120191668,1.4956993120191668,23.469570593801052,0.0,0.0,administered
all_models_common,cumulative_log,2022-05,2023-05,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.4956993120191668,1.4956993120191668,22.576264405253525,0.0,0.0,administered
all_models_common,cumulative_log,2022-06,2023-06,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,21.385774154621686,0.0,0.0,administered
all_models_common,cumulative_log,2022-07,2023-07,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,20.29069103594652,0.0,0.0,administered
all_models_common,cumulative_log,2022-08,2023-08,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,19.992034766171624,0.0,0.0,administered
all_models_common,cumulative_log,2022-09,2023-09,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,14.287440078471583,0.0,0.0,administered
all_models_common,cumulative_log,2022-10,2023-10,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.5456368910844025,1.5456368910844025,31.59273036771356,0.0,0.0,administered
all_models_common,cumulative_log,2022-11,2023-11,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.5456368910844025,1.5456368910844025,27.601933151471048,0.0,0.0,administered
all_models_common,cumulative_log,2022-12,2023-12,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.5456368910844025,1.5456368910844025,27.205107233908983,0.0,0.0,administered
all_models_common,cumulative_log,2023-01,2024-01,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.5456368910844023,1.5456368910844023,5.916791884743448,0.0,0.0,administered
all_models_common,cumulative_log,2023-02,2024-02,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.5456368910844023,1.5456368910844023,5.816841851435095,0.0,0.0,administered
all_models_common,cumulative_log,2023-03,2024-03,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.5456368910844025,1.5456368910844025,6.414453191769266,0.0,0.0,administered
all_models_common,cumulative_log,2023-04,2024-04,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.5456368910844025,1.5456368910844025,6.115499306932664,0.0,0.0,administered
all_models_common,cumulative_log,2023-05,2024-05,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.5456368910844025,1.5456368910844025,5.815948408952816,0.0,0.0,administered
all_models_common,cumulative_log,2023-06,2024-06,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.5955744701496386,1.5955744701496386,5.6161481426855095,0.0,0.0,administered
all_models_common,cumulative_log,2023-07,2024-07,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.6455369992928868,1.6455369992928868,5.415747274013992,0.0,0.0,administered
all_models_common,cumulative_log,2023-08,2024-08,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.6455369992928868,1.6455369992928868,5.216146409342497,0.0,0.0,administered
all_models_common,cumulative_log,2023-09,2024-09,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.6455369992928868,1.6455369992928868,6.623204799036726,0.0,0.0,administered
all_models_common,cumulative_log,2023-10,2024-10,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.6455369992928868,1.6455369992928868,7.930412955772004,0.0,0.0,administered
all_models_common,cumulative_log,2023-11,2024-11,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.6455369992928868,1.6455369992928868,7.332801615437832,0.0,0.0,administered
all_models_common,cumulative_log,2023-12,2024-12,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.6455369992928868,1.6455369992928868,6.434143545653213,0.0,0.0,administered
all_models_common,cumulative_log,2024-01,2025-01,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.6455369992928868,1.6455369992928868,1.5929271669601384,0.0,0.0,administered
all_models_common,cumulative_log,2024-02,2025-02,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.6455369992928868,1.6455369992928868,1.5929271669601384,0.0,0.0,administered
all_models_common,cumulative_log,2024-03,2025-03,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.6455369992928868,1.6455369992928868,0.6951655262503067,0.0,0.0,administered
all_models_common,cumulative_log,2024-04,2025-04,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.6455369992928868,1.6455369992928868,0.5953152932913544,0.0,0.0,administered
all_models_common,cumulative_log,2024-05,2025-05,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.6455369992928868,1.6455369992928868,1.0940694443952617,0.0,0.0,administered
all_models_common,cumulative_log,2024-06,2025-06,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.6455369992928868,1.6455369992928868,1.0940694443952617,0.0,0.0,administered
all_models_common,cumulative_log,2024-07,2025-07,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.6455369992928868,1.6455369992928868,1.2944703130667805,0.0,0.0,administered
all_models_common,cumulative_log,2024-08,2025-08,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.595549495127782,1.595549495127782,1.0944702464000737,0.0,0.0,administered
all_models_common,cumulative_log,2024-09,2025-09,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.6455369992928868,1.6455369992928868,0.7946199467744148,0.0,0.0,administered
all_models_common,cumulative_log,2024-10,2025-10,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.6455369992928868,1.6455369992928868,0.5946198801077082,0.0,0.0,administered
all_models_common,cumulative_log,2024-11,2025-11,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.6455369992928868,1.6455369992928868,0.09386770704547277,0.0,0.0,administered
all_models_common,cumulative_log,2024-12,2025-12,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.6955245034579915,1.6955245034579915,0.2942685757169917,0.0,0.0,administered
all_models_common,cumulative_log,2025-01,2026-01,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.6955245034579915,1.6955245034579915,-1.406622854415602,0.0,0.0,administered
all_models_common,cumulative_log,2025-02,2026-02,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.447446976081714,1.447446976081714,-1.5066728877739555,0.0,0.0,administered
all_models_common,cumulative_log,2025-03,2026-03,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.3974844469384653,1.3974844469384653,-1.2065225873982943,0.0,0.0,administered
all_models_common,cumulative_log,2025-04,2026-04,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.3974844469384653,1.3974844469384653,-1.1066723544393422,0.0,0.0,administered
all_models_common,cumulative_log,2025-05,2026-05,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.3974844469384653,1.3974844469384653,-1.5054764722348961,0.0,0.0,administered
all_models_common,cumulative_log,2025-06,2026-06,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.4473971008321815,1.4473971008321815,-1.5054764722348961,0.0,0.0,administered
all_models_common,cumulative_log,2025-07,2026-07,12,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,1.4473971008321815,1.4473971008321815,-1.2056261726092372,0.0,0.0,administered
all_models_common,cumulative_log,2019-02,2020-02,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.9886363909386882,1.9886363909386882,3.9827395098334244,0.0,0.0,administered
all_models_common,cumulative_log,2019-03,2020-03,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,2.0385989200819368,2.0385989200819368,3.585519523790142,0.0,0.0,administered
all_models_common,cumulative_log,2019-04,2020-04,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,2.0385989200819368,2.0385989200819368,3.3855194571234355,0.0,0.0,administered
all_models_common,cumulative_log,2019-05,2020-05,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,2.0385989200819368,2.0385989200819368,3.285768825410893,0.0,0.0,administered
all_models_common,cumulative_log,2019-06,2020-06,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,2.0385989200819368,2.0385989200819368,3.1859185924519404,0.0,0.0,administered
all_models_common,cumulative_log,2019-07,2020-07,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,2.0385989200819368,2.0385989200819368,3.2858686257602936,0.0,0.0,administered
all_models_common,cumulative_log,2019-08,2020-08,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,2.0385989200819368,2.0385989200819368,3.2858686257602936,0.0,0.0,administered
all_models_common,cumulative_log,2019-09,2020-09,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,2.0385989200819368,2.0385989200819368,3.385619257472836,0.0,0.0,administered
all_models_common,cumulative_log,2019-10,2020-10,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,2.0385989200819368,2.0385989200819368,2.0770953026072894,0.0,0.0,administered
all_models_common,cumulative_log,2019-11,2020-11,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,2.0385989200819368,2.0385989200819368,1.5778431422951908,0.0,0.0,administered
all_models_common,cumulative_log,2019-12,2020-12,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,2.0385989200819368,2.0385989200819368,1.2779928426695317,0.0,0.0,administered
all_models_common,cumulative_log,2020-01,2021-01,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,2.0385989200819368,2.0385989200819368,0.28788574439837344,0.0,0.0,administered
all_models_common,cumulative_log,2020-02,2021-02,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.9400281876060133,1.9400281876060133,0.1880355114394211,0.0,0.0,administered
all_models_common,cumulative_log,2020-03,2021-03,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.9400281876060133,1.9400281876060133,-0.2107686063561329,0.0,0.0,administered
all_models_common,cumulative_log,2020-04,2021-04,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.9400281876060133,1.9400281876060133,-0.11071857299777955,0.0,0.0,administered
all_models_common,cumulative_log,2020-05,2021-05,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.9400281876060133,1.9400281876060133,-0.11071857299777949,0.0,0.0,administered
all_models_common,cumulative_log,2020-06,2021-06,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.9400281876060133,1.9400281876060133,-0.11071857299777951,0.0,0.0,administered
all_models_common,cumulative_log,2020-07,2021-07,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.990015691771118,1.990015691771118,-0.11071857299777955,0.0,0.0,administered
all_models_common,cumulative_log,2020-08,2021-08,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.990015691771118,1.990015691771118,0.08908169326952607,0.0,0.0,administered
all_models_common,cumulative_log,2020-09,2021-09,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.990015691771118,1.990015691771118,0.38773796304442454,0.0,0.0,administered
all_models_common,cumulative_log,2020-10,2021-10,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.990015691771118,1.990015691771118,2.889119004437352,0.0,0.0,administered
all_models_common,cumulative_log,2020-11,2021-11,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.990015691771118,1.990015691771118,-2.879730597072251,0.0,0.0,administered
all_models_common,cumulative_log,2020-12,2021-12,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.990015691771118,1.990015691771118,-2.779680563713898,0.0,0.0,administered
all_models_common,cumulative_log,2021-01,2022-01,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.990015691771118,1.990015691771118,12.507373746740225,0.0,0.0,administered
all_models_common,cumulative_log,2021-02,2022-02,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,14.681372410380813,0.0,0.0,administered
all_models_common,cumulative_log,2021-03,2022-03,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,16.75757155522373,0.0,0.0,administered
all_models_common,cumulative_log,2021-04,2022-04,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.4956993120191668,1.4956993120191668,20.00429056897388,0.0,0.0,administered
all_models_common,cumulative_log,2021-05,2022-05,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.4956993120191668,1.4956993120191668,20.99734738923395,0.0,0.0,administered
all_models_common,cumulative_log,2021-06,2022-06,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,22.28768787282474,0.0,0.0,administered
all_models_common,cumulative_log,2021-07,2022-07,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,23.182770924833193,0.0,0.0,administered
all_models_common,cumulative_log,2021-08,2022-08,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,23.581177826320634,0.0,0.0,administered
all_models_common,cumulative_log,2021-09,2022-09,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,27.480307222839006,0.0,0.0,administered
all_models_common,cumulative_log,2021-10,2022-10,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,7.7749017236427385,0.0,0.0,administered
all_models_common,cumulative_log,2021-11,2022-11,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,20.341253110152767,20.341253110152767,18.33215994839573,0.0,0.0,administered
all_models_common,cumulative_log,2021-12,2022-12,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,21.826654433895545,21.826654433895545,19.32719303371254,0.0,0.0,administered
all_models_common,cumulative_log,2022-01,2023-01,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,30.467733264930803,0.0,0.0,administered
all_models_common,cumulative_log,2022-02,2023-02,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,28.293734601290215,0.0,0.0,administered
all_models_common,cumulative_log,2022-03,2023-03,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,26.2175354564473,0.0,0.0,administered
all_models_common,cumulative_log,2022-04,2023-04,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.4956993120191668,1.4956993120191668,23.469570593801052,0.0,0.0,administered
all_models_common,cumulative_log,2022-05,2023-05,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.4956993120191668,1.4956993120191668,22.576264405253525,0.0,0.0,administered
all_models_common,cumulative_log,2022-06,2023-06,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,21.385774154621686,0.0,0.0,administered
all_models_common,cumulative_log,2022-07,2023-07,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,20.29069103594652,0.0,0.0,administered
all_models_common,cumulative_log,2022-08,2023-08,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,19.992034766171624,0.0,0.0,administered
all_models_common,cumulative_log,2022-09,2023-09,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.4956993120191666,1.4956993120191666,14.287440078471583,0.0,0.0,administered
all_models_common,cumulative_log,2022-10,2023-10,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.5456368910844025,1.5456368910844025,31.59273036771356,0.0,0.0,administered
all_models_common,cumulative_log,2022-11,2023-11,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.5456368910844025,1.5456368910844025,27.601933151471048,0.0,0.0,administered
all_models_common,cumulative_log,2022-12,2023-12,12,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,1.5456368910844025,1.5456368910844025,27.205107233908983,0.0,0.0,administered
